review_id,order_id,rating,review_text
REV05760,ORD01331,4,Excellent product and fast delivery
REV05761,ORD05487,5,Highly recommended
REV05762,ORD00786,5,Excellent product and fast delivery
REV05763,ORD08648,5,Amazing quality
REV05764,ORD01313,1,Bad experience
REV05765,ORD01199,3,Not worth the money
REV05766,ORD00891,5,Worth the price
REV05767,ORD08550,4,Very satisfied with purchase
REV05768,ORD07264,3,Not worth the money
REV05769,ORD00825,4,Very satisfied with purchase
REV05770,ORD04585,5,Very satisfied with purchase
REV05771,ORD07220,3,Poor packaging
REV05772,ORD06402,4,Worth the price
REV05773,ORD02290,2,Poor packaging
REV05774,ORD02131,5,Amazing quality
REV05775,ORD00319,4,Worth the price
REV05776,ORD08063,4,Excellent product and fast delivery
REV05777,ORD06300,5,Amazing quality
REV05778,ORD09264,5,Very satisfied with purchase
REV05779,ORD01095,5,Highly recommended
REV05780,ORD00373,5,Worth the price
REV05781,ORD08742,4,Highly recommended
REV05782,ORD03252,3,Poor quality product
REV05783,ORD01462,3,Poor quality product
REV05784,ORD05864,5,Worth the price
REV05785,ORD03320,5,Very satisfied with purchase
REV05786,ORD01782,3,Poor packaging
REV05787,ORD07607,4,Excellent product and fast delivery
REV05788,ORD01666,1,Poor quality product
REV05789,ORD00008,1,Poor quality product
REV05790,ORD06913,4,Very satisfied with purchase
REV05791,ORD05207,3,Not worth the money
REV05792,ORD08948,2,Poor packaging
REV05793,ORD06161,4,Worth the price
REV05794,ORD07332,2,Poor quality product
REV05795,ORD04862,1,Not worth the money
REV05796,ORD00806,3,Not worth the money
REV05797,ORD09484,5,Very satisfied with purchase
REV05798,ORD06482,3,Poor quality product
REV05799,ORD01549,3,"Delivery delayed, disappointed"
REV05800,ORD00867,4,Worth the price
REV05801,ORD04099,3,Poor quality product
REV05802,ORD07708,5,Amazing quality
REV05803,ORD07590,4,Very satisfied with purchase
REV05804,ORD08412,5,Amazing quality
REV05805,ORD01232,2,Poor quality product
REV05806,ORD01512,1,Poor quality product
REV05807,ORD08786,5,Highly recommended
REV05808,ORD03169,5,Excellent product and fast delivery
REV05809,ORD02812,3,Poor packaging
REV05810,ORD08050,4,Worth the price
REV05811,ORD07176,5,Highly recommended
REV05812,ORD03796,3,Poor packaging
REV05813,ORD03982,5,Highly recommended
REV05814,ORD02904,5,Highly recommended
REV05815,ORD06692,4,Worth the price
REV05816,ORD09379,1,Poor quality product
REV05817,ORD08075,5,Excellent product and fast delivery
REV05818,ORD08923,5,Highly recommended
REV05819,ORD06600,5,Amazing quality
REV05820,ORD07432,5,Excellent product and fast delivery
REV05821,ORD06598,4,Excellent product and fast delivery
REV05822,ORD03866,5,Amazing quality
REV05823,ORD02401,5,Highly recommended
REV05824,ORD05982,5,Excellent product and fast delivery
REV05825,ORD08858,5,Amazing quality
REV05826,ORD02957,2,Poor quality product
REV05827,ORD05373,3,Bad experience
REV05828,ORD06445,5,Excellent product and fast delivery
REV05829,ORD00244,5,Worth the price
REV05830,ORD07329,5,Highly recommended
REV05831,ORD06635,5,Worth the price
REV05832,ORD08567,4,Excellent product and fast delivery
REV05833,ORD01192,5,Very satisfied with purchase
REV05834,ORD05364,5,Very satisfied with purchase
REV05835,ORD09735,4,Amazing quality
REV05836,ORD09677,5,Highly recommended
REV05837,ORD03854,4,Worth the price
REV05838,ORD08878,4,Highly recommended
REV05839,ORD00265,3,Not worth the money
REV05840,ORD00620,5,Very satisfied with purchase
REV05841,ORD09916,5,Excellent product and fast delivery
REV05842,ORD08885,5,Very satisfied with purchase
REV05843,ORD04109,4,Highly recommended
REV05844,ORD02130,4,Worth the price
REV05845,ORD05534,3,Not worth the money
REV05846,ORD08392,5,Highly recommended
REV05847,ORD01377,4,Excellent product and fast delivery
REV05848,ORD08941,3,Poor packaging
REV05849,ORD07232,4,Excellent product and fast delivery
REV05850,ORD03855,2,Poor quality product
REV05851,ORD07334,5,Amazing quality
REV05852,ORD08836,4,Very satisfied with purchase
REV05853,ORD00430,5,Very satisfied with purchase
REV05854,ORD04504,5,Amazing quality
REV05855,ORD01041,4,Excellent product and fast delivery
REV05856,ORD08109,5,Amazing quality
REV05857,ORD06300,4,Amazing quality
REV05858,ORD09415,4,Highly recommended
REV05859,ORD08147,5,Highly recommended
REV05860,ORD02122,5,Very satisfied with purchase
REV05861,ORD03214,3,Not worth the money
REV05862,ORD08719,4,Excellent product and fast delivery
REV05863,ORD00011,3,Not worth the money
REV05864,ORD03891,4,Very satisfied with purchase
REV05865,ORD00490,4,Worth the price
REV05866,ORD06393,5,Worth the price
REV05867,ORD05438,4,Highly recommended
REV05868,ORD00628,5,Highly recommended
REV05869,ORD02752,1,"Delivery delayed, disappointed"
REV05870,ORD02883,3,Not worth the money
REV05871,ORD06137,5,Worth the price
REV05872,ORD08579,3,Poor quality product
REV05873,ORD06457,4,Highly recommended
REV05874,ORD04820,3,Bad experience
REV05875,ORD02181,3,Poor quality product
REV05876,ORD04412,5,Highly recommended
REV05877,ORD03188,5,Very satisfied with purchase
REV05878,ORD01690,4,Highly recommended
REV05879,ORD04272,3,Poor quality product
REV05880,ORD03058,1,Bad experience
REV05881,ORD07919,4,Worth the price
REV05882,ORD06375,2,Bad experience
REV05883,ORD02816,2,Not worth the money
REV05884,ORD03632,4,Highly recommended
REV05885,ORD05626,5,Very satisfied with purchase
REV05886,ORD01675,4,Worth the price
REV05887,ORD01741,3,Not worth the money
REV05888,ORD06050,4,Amazing quality
REV05889,ORD08503,4,Amazing quality
REV05890,ORD09154,3,Poor packaging
REV05891,ORD05251,3,Not worth the money
REV05892,ORD04288,5,Worth the price
REV05893,ORD05024,3,Poor quality product
REV05894,ORD08394,4,Excellent product and fast delivery
REV05895,ORD01855,5,Excellent product and fast delivery
REV05896,ORD07934,5,Highly recommended
REV05897,ORD08545,2,Poor quality product
REV05898,ORD09536,5,Worth the price
REV05899,ORD01410,3,"Delivery delayed, disappointed"
REV05900,ORD06464,5,Very satisfied with purchase
REV05901,ORD04812,3,Bad experience
REV05902,ORD05371,4,Worth the price
REV05903,ORD02843,3,Poor quality product
REV05904,ORD06873,4,Very satisfied with purchase
REV05905,ORD01596,4,Highly recommended
REV05906,ORD07330,3,Poor packaging
REV05907,ORD00264,5,Excellent product and fast delivery
REV05908,ORD02453,5,Worth the price
REV05909,ORD04645,5,Excellent product and fast delivery
REV05910,ORD00577,5,Excellent product and fast delivery
REV05911,ORD07482,5,Very satisfied with purchase
REV05912,ORD02000,4,Highly recommended
REV05913,ORD07748,5,Highly recommended
REV05914,ORD02157,4,Highly recommended
REV05915,ORD04452,5,Excellent product and fast delivery
REV05916,ORD08426,4,Very satisfied with purchase
REV05917,ORD06590,4,Worth the price
REV05918,ORD05422,2,Poor quality product
REV05919,ORD06818,4,Amazing quality
REV05920,ORD09562,1,Bad experience
REV05921,ORD08830,4,Amazing quality
REV05922,ORD02746,4,Worth the price
REV05923,ORD08360,2,Bad experience
REV05924,ORD08870,3,Bad experience
REV05925,ORD06914,4,Highly recommended
REV05926,ORD04720,5,Worth the price
REV05927,ORD04990,2,Poor quality product
REV05928,ORD01360,5,Excellent product and fast delivery
REV05929,ORD05445,5,Amazing quality
REV05930,ORD00646,1,"Delivery delayed, disappointed"
REV05931,ORD06104,1,Bad experience
REV05932,ORD03803,4,Highly recommended
REV05933,ORD02149,1,Poor quality product
REV05934,ORD05341,4,Excellent product and fast delivery
REV05935,ORD03414,5,Excellent product and fast delivery
REV05936,ORD07873,1,Bad experience
REV05937,ORD06975,1,Poor quality product
REV05938,ORD01645,4,Very satisfied with purchase
REV05939,ORD08517,3,Bad experience
REV05940,ORD06322,4,Amazing quality
REV05941,ORD02361,4,Amazing quality
REV05942,ORD06932,4,Very satisfied with purchase
REV05943,ORD04796,4,Amazing quality
REV05944,ORD00105,4,Very satisfied with purchase
REV05945,ORD02748,2,Not worth the money
REV05946,ORD03427,5,Worth the price
REV05947,ORD08616,5,Excellent product and fast delivery
REV05948,ORD08903,3,Poor quality product
REV05949,ORD02191,5,Excellent product and fast delivery
REV05950,ORD02070,3,"Delivery delayed, disappointed"
REV05951,ORD00117,3,Poor quality product
REV05952,ORD01518,4,Highly recommended
REV05953,ORD01473,1,"Delivery delayed, disappointed"
REV05954,ORD04300,4,Amazing quality
REV05955,ORD09057,4,Very satisfied with purchase
REV05956,ORD08725,4,Excellent product and fast delivery
REV05957,ORD06620,2,Poor packaging
REV05958,ORD07472,4,Excellent product and fast delivery
REV05959,ORD05736,2,Poor quality product
REV05960,ORD04266,4,Worth the price
REV05961,ORD09209,5,Worth the price
REV05962,ORD02223,4,Amazing quality
REV05963,ORD00536,4,Highly recommended
REV05964,ORD01479,3,Not worth the money
REV05965,ORD06266,4,Amazing quality
REV05966,ORD03951,5,Highly recommended
REV05967,ORD00870,5,Amazing quality
REV05968,ORD07202,4,Very satisfied with purchase
REV05969,ORD02877,5,Amazing quality
REV05970,ORD03250,1,Poor quality product
REV05971,ORD09249,4,Very satisfied with purchase
REV05972,ORD00480,5,Very satisfied with purchase
REV05973,ORD02543,3,Poor quality product
REV05974,ORD03508,4,Highly recommended
REV05975,ORD01652,5,Very satisfied with purchase
REV05976,ORD09588,5,Worth the price
REV05977,ORD03872,1,Bad experience
REV05978,ORD03875,4,Very satisfied with purchase
REV05979,ORD05959,5,Worth the price
REV05980,ORD09464,5,Very satisfied with purchase
REV05981,ORD03330,5,Highly recommended
REV05982,ORD04371,3,Bad experience
REV05983,ORD07587,4,Amazing quality
REV05984,ORD03586,5,Amazing quality
REV05985,ORD04749,2,Poor packaging
REV05986,ORD09356,3,"Delivery delayed, disappointed"
REV05987,ORD09464,3,Bad experience
REV05988,ORD01909,5,Amazing quality
REV05989,ORD09890,3,Poor packaging
REV05990,ORD07190,5,Highly recommended
REV05991,ORD02857,1,Not worth the money
REV05992,ORD00909,4,Very satisfied with purchase
REV05993,ORD07677,3,Not worth the money
REV05994,ORD01844,5,Amazing quality
REV05995,ORD02266,3,Bad experience
REV05996,ORD08503,4,Highly recommended
REV05997,ORD00461,3,Poor quality product
REV05998,ORD02208,5,Excellent product and fast delivery
REV05999,ORD00890,5,Amazing quality
REV06000,ORD00617,4,Very satisfied with purchase
REV06001,ORD09081,5,Worth the price
REV06002,ORD08498,4,Amazing quality
REV06003,ORD07183,4,Highly recommended
REV06004,ORD06099,3,Poor quality product
REV06005,ORD03026,5,Worth the price
REV06006,ORD06461,3,Not worth the money
REV06007,ORD03310,5,Excellent product and fast delivery
REV06008,ORD03872,1,Bad experience
REV06009,ORD09383,5,Excellent product and fast delivery
REV06010,ORD05255,5,Highly recommended
REV06011,ORD05684,2,"Delivery delayed, disappointed"
REV06012,ORD03442,5,Very satisfied with purchase
REV06013,ORD01534,5,Highly recommended
REV06014,ORD09457,1,Poor quality product
REV06015,ORD05706,2,Not worth the money
REV06016,ORD04961,5,Excellent product and fast delivery
REV06017,ORD08379,3,Bad experience
REV06018,ORD03217,3,Not worth the money
REV06019,ORD06809,5,Highly recommended
REV06020,ORD03448,5,Excellent product and fast delivery
REV06021,ORD01523,5,Amazing quality
REV06022,ORD02379,4,Excellent product and fast delivery
REV06023,ORD02487,4,Very satisfied with purchase
REV06024,ORD01935,2,Poor quality product
REV06025,ORD06720,5,Amazing quality
REV06026,ORD00877,4,Very satisfied with purchase
REV06027,ORD01900,2,"Delivery delayed, disappointed"
REV06028,ORD01713,2,Poor packaging
REV06029,ORD00686,2,Poor quality product
REV06030,ORD07316,2,"Delivery delayed, disappointed"
REV06031,ORD08670,2,Bad experience
REV06032,ORD03244,5,Very satisfied with purchase
REV06033,ORD00607,5,Very satisfied with purchase
REV06034,ORD07069,3,Poor quality product
REV06035,ORD08785,4,Very satisfied with purchase
REV06036,ORD07461,1,Poor quality product
REV06037,ORD08536,5,Worth the price
REV06038,ORD02886,2,Bad experience
REV06039,ORD00373,2,Bad experience
REV06040,ORD08599,5,Amazing quality
REV06041,ORD00144,2,Bad experience
REV06042,ORD02206,4,Worth the price
REV06043,ORD06154,2,Bad experience
REV06044,ORD03173,2,Not worth the money
REV06045,ORD05734,5,Worth the price
REV06046,ORD00021,5,Excellent product and fast delivery
REV06047,ORD09321,5,Very satisfied with purchase
REV06048,ORD09560,4,Very satisfied with purchase
REV06049,ORD01593,4,Excellent product and fast delivery
REV06050,ORD01944,3,Poor packaging
REV06051,ORD06945,2,Poor quality product
REV06052,ORD05352,5,Highly recommended
REV06053,ORD05029,4,Amazing quality
REV06054,ORD03474,5,Very satisfied with purchase
REV06055,ORD01228,5,Worth the price
REV06056,ORD00421,5,Very satisfied with purchase
REV06057,ORD00882,2,Poor packaging
REV06058,ORD02654,4,Worth the price
REV06059,ORD08108,4,Highly recommended
REV06060,ORD09816,3,Poor quality product
REV06061,ORD01399,4,Amazing quality
REV06062,ORD00367,4,Highly recommended
REV06063,ORD02073,4,Very satisfied with purchase
REV06064,ORD01754,5,Highly recommended
REV06065,ORD02599,3,Bad experience
REV06066,ORD03635,5,Excellent product and fast delivery
REV06067,ORD00531,5,Worth the price
REV06068,ORD00277,3,"Delivery delayed, disappointed"
REV06069,ORD08133,4,Amazing quality
REV06070,ORD06039,4,Amazing quality
REV06071,ORD01064,4,Worth the price
REV06072,ORD05703,4,Highly recommended
REV06073,ORD02826,4,Amazing quality
REV06074,ORD07858,5,Worth the price
REV06075,ORD04115,5,Very satisfied with purchase
REV06076,ORD01812,4,Excellent product and fast delivery
REV06077,ORD01942,1,"Delivery delayed, disappointed"
REV06078,ORD02010,5,Highly recommended
REV06079,ORD06760,1,"Delivery delayed, disappointed"
REV06080,ORD07362,4,Excellent product and fast delivery
REV06081,ORD08012,4,Excellent product and fast delivery
REV06082,ORD00699,2,Not worth the money
REV06083,ORD01597,4,Highly recommended
REV06084,ORD07337,5,Worth the price
REV06085,ORD00500,2,Not worth the money
REV06086,ORD05616,5,Excellent product and fast delivery
REV06087,ORD01384,5,Amazing quality
REV06088,ORD06695,3,"Delivery delayed, disappointed"
REV06089,ORD00883,4,Very satisfied with purchase
REV06090,ORD05442,4,Very satisfied with purchase
REV06091,ORD04715,1,"Delivery delayed, disappointed"
REV06092,ORD04515,4,Highly recommended
REV06093,ORD06564,4,Very satisfied with purchase
REV06094,ORD00407,2,Poor quality product
REV06095,ORD02978,1,Poor packaging
REV06096,ORD05822,3,Not worth the money
REV06097,ORD09768,4,Amazing quality
REV06098,ORD03352,3,"Delivery delayed, disappointed"
REV06099,ORD05469,2,"Delivery delayed, disappointed"
REV06100,ORD09945,3,Poor quality product
REV06101,ORD04166,4,Amazing quality
REV06102,ORD07157,5,Amazing quality
REV06103,ORD05788,5,Excellent product and fast delivery
REV06104,ORD03942,4,Highly recommended
REV06105,ORD00311,5,Amazing quality
REV06106,ORD06603,1,Bad experience
REV06107,ORD05089,4,Excellent product and fast delivery
REV06108,ORD00409,5,Highly recommended
REV06109,ORD00829,5,Excellent product and fast delivery
REV06110,ORD07658,4,Amazing quality
REV06111,ORD00612,2,Bad experience
REV06112,ORD09594,1,Bad experience
REV06113,ORD01114,3,Not worth the money
REV06114,ORD04417,5,Highly recommended
REV06115,ORD04085,4,Worth the price
REV06116,ORD05189,5,Excellent product and fast delivery
REV06117,ORD04187,5,Excellent product and fast delivery
REV06118,ORD00621,4,Highly recommended
REV06119,ORD09797,5,Worth the price
REV06120,ORD09931,5,Amazing quality
REV06121,ORD03665,4,Amazing quality
REV06122,ORD07590,4,Very satisfied with purchase
REV06123,ORD06793,4,Excellent product and fast delivery
REV06124,ORD04795,4,Highly recommended
REV06125,ORD01632,2,Poor packaging
REV06126,ORD04697,2,Poor packaging
REV06127,ORD07863,5,Amazing quality
REV06128,ORD03823,4,Very satisfied with purchase
REV06129,ORD07159,5,Worth the price
REV06130,ORD09683,3,Not worth the money
REV06131,ORD09314,4,Highly recommended
REV06132,ORD07309,5,Highly recommended
REV06133,ORD04328,5,Excellent product and fast delivery
REV06134,ORD02287,2,Poor packaging
REV06135,ORD00836,1,Poor packaging
REV06136,ORD02811,4,Highly recommended
REV06137,ORD00900,2,Poor packaging
REV06138,ORD04252,5,Excellent product and fast delivery
REV06139,ORD01372,2,Not worth the money
REV06140,ORD09365,3,Not worth the money
REV06141,ORD09580,4,Highly recommended
REV06142,ORD01835,4,Very satisfied with purchase
REV06143,ORD00368,2,Poor packaging
REV06144,ORD08252,5,Highly recommended
REV06145,ORD08327,4,Worth the price
REV06146,ORD08956,1,"Delivery delayed, disappointed"
REV06147,ORD04983,5,Worth the price
REV06148,ORD01971,4,Very satisfied with purchase
REV06149,ORD08552,4,Worth the price
REV06150,ORD09357,4,Very satisfied with purchase
REV06151,ORD06125,5,Highly recommended
REV06152,ORD08833,4,Excellent product and fast delivery
REV06153,ORD04252,2,"Delivery delayed, disappointed"
REV06154,ORD07772,4,Amazing quality
REV06155,ORD02947,3,"Delivery delayed, disappointed"
REV06156,ORD09232,5,Amazing quality
REV06157,ORD06607,2,Not worth the money
REV06158,ORD02586,2,"Delivery delayed, disappointed"
REV06159,ORD09674,4,Amazing quality
REV06160,ORD09829,3,Poor quality product
REV06161,ORD08269,5,Highly recommended
REV06162,ORD09480,2,Poor packaging
REV06163,ORD00820,5,Amazing quality
REV06164,ORD05811,3,Not worth the money
REV06165,ORD04238,3,"Delivery delayed, disappointed"
REV06166,ORD09519,5,Excellent product and fast delivery
REV06167,ORD06999,4,Worth the price
REV06168,ORD04066,1,Not worth the money
REV06169,ORD09064,2,Bad experience
REV06170,ORD06184,4,Worth the price
REV06171,ORD09520,4,Amazing quality
REV06172,ORD02978,5,Amazing quality
REV06173,ORD09909,3,"Delivery delayed, disappointed"
REV06174,ORD09992,5,Worth the price
REV06175,ORD04074,4,Highly recommended
REV06176,ORD07034,5,Highly recommended
REV06177,ORD08384,1,Poor packaging
REV06178,ORD07274,3,"Delivery delayed, disappointed"
REV06179,ORD05539,1,Not worth the money
REV06180,ORD02619,2,Poor quality product
REV06181,ORD09503,5,Worth the price
REV06182,ORD04510,5,Amazing quality
REV06183,ORD00006,4,Very satisfied with purchase
REV06184,ORD03638,4,Highly recommended
REV06185,ORD08728,3,Poor packaging
REV06186,ORD00674,5,Very satisfied with purchase
REV06187,ORD04236,5,Very satisfied with purchase
REV06188,ORD08638,4,Very satisfied with purchase
REV06189,ORD01117,4,Highly recommended
REV06190,ORD01039,4,Highly recommended
REV06191,ORD03514,2,"Delivery delayed, disappointed"
REV06192,ORD09610,5,Excellent product and fast delivery
REV06193,ORD05862,5,Very satisfied with purchase
REV06194,ORD02675,5,Highly recommended
REV06195,ORD06675,5,Very satisfied with purchase
REV06196,ORD07785,2,Poor quality product
REV06197,ORD05599,5,Excellent product and fast delivery
REV06198,ORD00718,3,Poor quality product
REV06199,ORD09115,5,Worth the price
REV06200,ORD05447,4,Amazing quality
REV06201,ORD02713,5,Excellent product and fast delivery
REV06202,ORD04950,4,Worth the price
REV06203,ORD02041,4,Worth the price
REV06204,ORD05209,4,Amazing quality
REV06205,ORD04738,5,Very satisfied with purchase
REV06206,ORD06823,3,Not worth the money
REV06207,ORD07702,4,Excellent product and fast delivery
REV06208,ORD01071,5,Amazing quality
REV06209,ORD04239,5,Very satisfied with purchase
REV06210,ORD08956,4,Highly recommended
REV06211,ORD08865,4,Highly recommended
REV06212,ORD06566,5,Excellent product and fast delivery
REV06213,ORD02384,4,Highly recommended
REV06214,ORD07256,2,"Delivery delayed, disappointed"
REV06215,ORD01714,3,Not worth the money
REV06216,ORD03027,5,Worth the price
REV06217,ORD04343,5,Amazing quality
REV06218,ORD08822,4,Highly recommended
REV06219,ORD09532,4,Very satisfied with purchase
REV06220,ORD09004,4,Highly recommended
REV06221,ORD06245,4,Highly recommended
REV06222,ORD05363,4,Excellent product and fast delivery
REV06223,ORD05138,3,Bad experience
REV06224,ORD01813,5,Excellent product and fast delivery
REV06225,ORD09816,2,Poor quality product
REV06226,ORD07828,5,Excellent product and fast delivery
REV06227,ORD06251,5,Very satisfied with purchase
REV06228,ORD05756,5,Excellent product and fast delivery
REV06229,ORD01288,2,Poor packaging
REV06230,ORD03721,4,Excellent product and fast delivery
REV06231,ORD09098,5,Highly recommended
REV06232,ORD06902,5,Very satisfied with purchase
REV06233,ORD02061,3,Poor packaging
REV06234,ORD04259,2,Not worth the money
REV06235,ORD00915,3,Not worth the money
REV06236,ORD00806,4,Excellent product and fast delivery
REV06237,ORD04934,1,Not worth the money
REV06238,ORD08690,5,Worth the price
REV06239,ORD02932,5,Worth the price
REV06240,ORD06145,1,Poor packaging
REV06241,ORD09122,5,Worth the price
REV06242,ORD08152,4,Amazing quality
REV06243,ORD07141,4,Worth the price
REV06244,ORD05092,3,"Delivery delayed, disappointed"
REV06245,ORD08029,3,Bad experience
REV06246,ORD08807,5,Worth the price
REV06247,ORD07383,5,Highly recommended
REV06248,ORD05226,5,Worth the price
REV06249,ORD08298,5,Very satisfied with purchase
REV06250,ORD06966,5,Excellent product and fast delivery
REV06251,ORD04229,2,Bad experience
REV06252,ORD02144,5,Amazing quality
REV06253,ORD06861,5,Very satisfied with purchase
REV06254,ORD00888,3,Bad experience
REV06255,ORD09891,2,Bad experience
REV06256,ORD00880,4,Very satisfied with purchase
REV06257,ORD02626,1,Poor packaging
REV06258,ORD02866,5,Excellent product and fast delivery
REV06259,ORD07405,2,Poor quality product
REV06260,ORD07766,4,Amazing quality
REV06261,ORD05178,3,Poor quality product
REV06262,ORD00455,4,Amazing quality
REV06263,ORD04603,2,Poor quality product
REV06264,ORD01513,5,Excellent product and fast delivery
REV06265,ORD04116,4,Highly recommended
REV06266,ORD06362,4,Highly recommended
REV06267,ORD08796,5,Excellent product and fast delivery
REV06268,ORD09648,1,Poor packaging
REV06269,ORD07884,4,Amazing quality
REV06270,ORD02095,5,Highly recommended
REV06271,ORD02833,3,"Delivery delayed, disappointed"
REV06272,ORD07276,4,Worth the price
REV06273,ORD04477,5,Excellent product and fast delivery
REV06274,ORD04311,4,Amazing quality
REV06275,ORD01248,5,Amazing quality
REV06276,ORD02698,2,"Delivery delayed, disappointed"
REV06277,ORD04117,1,Not worth the money
REV06278,ORD05606,3,Poor packaging
REV06279,ORD09646,3,Bad experience
REV06280,ORD00788,5,Highly recommended
REV06281,ORD02766,4,Worth the price
REV06282,ORD08423,4,Worth the price
REV06283,ORD02022,2,Poor quality product
REV06284,ORD08249,5,Very satisfied with purchase
REV06285,ORD05932,3,Bad experience
REV06286,ORD00773,5,Worth the price
REV06287,ORD04170,1,Poor packaging
REV06288,ORD04673,3,Bad experience
REV06289,ORD02387,5,Worth the price
REV06290,ORD01826,5,Excellent product and fast delivery
REV06291,ORD02526,2,Poor quality product
REV06292,ORD04678,5,Amazing quality
REV06293,ORD08049,5,Highly recommended
REV06294,ORD01391,5,Highly recommended
REV06295,ORD03380,4,Amazing quality
REV06296,ORD02726,3,Bad experience
REV06297,ORD03140,4,Excellent product and fast delivery
REV06298,ORD08830,5,Highly recommended
REV06299,ORD01193,4,Very satisfied with purchase
REV06300,ORD00207,5,Worth the price
REV06301,ORD01103,5,Excellent product and fast delivery
REV06302,ORD04046,4,Amazing quality
REV06303,ORD05390,5,Worth the price
REV06304,ORD00544,5,Very satisfied with purchase
REV06305,ORD05325,4,Very satisfied with purchase
REV06306,ORD02373,5,Highly recommended
REV06307,ORD05424,3,Poor quality product
REV06308,ORD00194,5,Worth the price
REV06309,ORD08433,1,"Delivery delayed, disappointed"
REV06310,ORD07218,1,Poor packaging
REV06311,ORD08425,4,Worth the price
REV06312,ORD05659,5,Amazing quality
REV06313,ORD04164,5,Worth the price
REV06314,ORD04287,3,Bad experience
REV06315,ORD08712,3,"Delivery delayed, disappointed"
REV06316,ORD05925,3,Not worth the money
REV06317,ORD09876,5,Amazing quality
REV06318,ORD09052,4,Amazing quality
REV06319,ORD03948,2,Bad experience
REV06320,ORD02410,4,Excellent product and fast delivery
REV06321,ORD08397,4,Highly recommended
REV06322,ORD06325,5,Highly recommended
REV06323,ORD09491,5,Highly recommended
REV06324,ORD08646,4,Highly recommended
REV06325,ORD09812,4,Very satisfied with purchase
REV06326,ORD07885,1,Bad experience
REV06327,ORD07854,4,Very satisfied with purchase
REV06328,ORD02254,2,Poor packaging
REV06329,ORD00597,3,Poor quality product
REV06330,ORD08855,5,Highly recommended
REV06331,ORD04140,5,Amazing quality
REV06332,ORD03338,2,Poor quality product
REV06333,ORD09706,5,Very satisfied with purchase
REV06334,ORD03858,4,Highly recommended
REV06335,ORD02474,3,"Delivery delayed, disappointed"
REV06336,ORD08192,5,Highly recommended
REV06337,ORD09283,1,Poor quality product
REV06338,ORD08472,3,Poor quality product
REV06339,ORD09472,5,Excellent product and fast delivery
REV06340,ORD02749,4,Very satisfied with purchase
REV06341,ORD01917,2,"Delivery delayed, disappointed"
REV06342,ORD02880,1,Poor quality product
REV06343,ORD01033,5,Excellent product and fast delivery
REV06344,ORD07559,5,Amazing quality
REV06345,ORD00743,4,Excellent product and fast delivery
REV06346,ORD09780,5,Highly recommended
REV06347,ORD07879,5,Highly recommended
REV06348,ORD00184,5,Excellent product and fast delivery
REV06349,ORD03103,4,Worth the price
REV06350,ORD04732,4,Excellent product and fast delivery
REV06351,ORD09061,1,Poor quality product
REV06352,ORD03998,3,Bad experience
REV06353,ORD09661,4,Excellent product and fast delivery
REV06354,ORD07907,4,Excellent product and fast delivery
REV06355,ORD02266,3,Not worth the money
REV06356,ORD06696,3,Bad experience
REV06357,ORD05184,5,Highly recommended
REV06358,ORD00572,5,Excellent product and fast delivery
REV06359,ORD07489,1,"Delivery delayed, disappointed"
REV06360,ORD02989,5,Amazing quality
REV06361,ORD05398,1,Bad experience
REV06362,ORD06213,5,Highly recommended
REV06363,ORD05430,4,Excellent product and fast delivery
REV06364,ORD07142,1,"Delivery delayed, disappointed"
REV06365,ORD06916,4,Amazing quality
REV06366,ORD00214,3,"Delivery delayed, disappointed"
REV06367,ORD06078,5,Amazing quality
REV06368,ORD01480,3,"Delivery delayed, disappointed"
REV06369,ORD04624,5,Very satisfied with purchase
REV06370,ORD08875,1,Poor packaging
REV06371,ORD09691,3,Poor packaging
REV06372,ORD07692,3,Not worth the money
REV06373,ORD00247,1,Not worth the money
REV06374,ORD03190,4,Highly recommended
REV06375,ORD03315,4,Highly recommended
REV06376,ORD06192,3,Poor quality product
REV06377,ORD09251,4,Highly recommended
REV06378,ORD06364,4,Very satisfied with purchase
REV06379,ORD08651,4,Excellent product and fast delivery
REV06380,ORD09143,3,Poor packaging
REV06381,ORD01939,4,Highly recommended
REV06382,ORD01191,4,Amazing quality
REV06383,ORD09689,4,Worth the price
REV06384,ORD07431,4,Worth the price
REV06385,ORD07447,5,Highly recommended
REV06386,ORD09744,5,Excellent product and fast delivery
REV06387,ORD01426,3,"Delivery delayed, disappointed"
REV06388,ORD07448,2,Bad experience
REV06389,ORD09459,5,Highly recommended
REV06390,ORD06229,4,Very satisfied with purchase
REV06391,ORD09066,1,"Delivery delayed, disappointed"
REV06392,ORD06039,5,Highly recommended
REV06393,ORD07553,5,Excellent product and fast delivery
REV06394,ORD05151,4,Highly recommended
REV06395,ORD07546,5,Excellent product and fast delivery
REV06396,ORD01479,4,Worth the price
REV06397,ORD08000,5,Very satisfied with purchase
REV06398,ORD03030,3,Not worth the money
REV06399,ORD08878,5,Excellent product and fast delivery
REV06400,ORD02371,5,Highly recommended
REV06401,ORD09703,3,Not worth the money
REV06402,ORD07140,4,Very satisfied with purchase
REV06403,ORD02309,3,Poor quality product
REV06404,ORD05477,4,Amazing quality
REV06405,ORD07361,4,Excellent product and fast delivery
REV06406,ORD06004,1,Bad experience
REV06407,ORD01725,3,Poor quality product
REV06408,ORD04812,5,Worth the price
REV06409,ORD05226,4,Excellent product and fast delivery
REV06410,ORD02072,4,Highly recommended
