order_id,customer_id,order_date,order_status,city,state,country
ORD08104,CUST0380,2024-02-01,Delivered,Bangalore,Karnataka,India
ORD08105,CUST0014,2022-02-01,Returned,Bangalore,Karnataka,India
ORD08106,CUST1531,2024-05-02,Returned,Mumbai,Maharashtra,India
ORD08107,CUST0872,2023-06-19,Delivered,Calicut,Kerala,India
ORD08108,CUST0596,2023-03-14,Shipped,Kochi,Kerala,India
ORD08109,CUST0927,2024-09-19,Delivered,Mumbai,Maharashtra,India
ORD08110,CUST0618,2024-08-07,Delivered,Chennai,Tamil Nadu,India
ORD08111,CUST0210,2022-03-20,Delivered,Bangalore,Karnataka,India
ORD08112,CUST1798,2022-07-14,Shipped,Bangalore,Karnataka,India
ORD08113,CUST0505,2023-03-27,Shipped,Calicut,Kerala,India
ORD08114,CUST0355,2022-08-20,Shipped,Kochi,Kerala,India
ORD08115,CUST1595,2024-10-08,Cancelled,Kochi,Kerala,India
ORD08116,CUST1752,2022-05-14,Delivered,Chennai,Tamil Nadu,India
ORD08117,CUST1291,2022-11-22,Delivered,Bangalore,Karnataka,India
ORD08118,CUST0481,2023-05-14,Delivered,Chennai,Tamil Nadu,India
ORD08119,CUST0446,2024-01-19,Delivered,Bangalore,Karnataka,India
ORD08120,CUST0442,2024-07-08,Shipped,Bangalore,Karnataka,India
ORD08121,CUST1683,2024-08-18,Delivered,Chennai,Tamil Nadu,India
ORD08122,CUST0813,2024-04-25,Delivered,Kochi,Kerala,India
ORD08123,CUST0986,2022-05-26,Shipped,Calicut,Kerala,India
ORD08124,CUST2335,2024-12-25,Delivered,Kochi,Kerala,India
ORD08125,CUST0629,2022-01-11,Delivered,Mumbai,Maharashtra,India
ORD08126,CUST1272,2023-01-01,Delivered,Mumbai,Maharashtra,India
ORD08127,CUST1242,2023-09-13,Delivered,Kochi,Kerala,India
ORD08128,CUST0176,2023-01-21,Delivered,Mumbai,Maharashtra,India
ORD08129,CUST2483,2023-08-16,Shipped,Kochi,Kerala,India
ORD08130,CUST1462,2022-07-14,Delivered,Mumbai,Maharashtra,India
ORD08131,CUST2273,2022-08-17,Delivered,Kochi,Kerala,India
ORD08132,CUST0177,2022-03-07,Cancelled,Chennai,Tamil Nadu,India
ORD08133,CUST2379,2022-08-03,Delivered,Chennai,Tamil Nadu,India
ORD08134,CUST1912,2023-03-15,Delivered,Chennai,Tamil Nadu,India
ORD08135,CUST0568,2024-02-23,Cancelled,Bangalore,Karnataka,India
ORD08136,CUST1696,2024-01-17,Delivered,Calicut,Kerala,India
ORD08137,CUST0713,2023-07-17,Returned,Kochi,Kerala,India
ORD08138,CUST1587,2023-11-18,Returned,Chennai,Tamil Nadu,India
ORD08139,CUST1635,2023-01-25,Cancelled,Calicut,Kerala,India
ORD08140,CUST0193,2022-11-06,Delivered,Chennai,Tamil Nadu,India
ORD08141,CUST1091,2023-12-06,Delivered,Bangalore,Karnataka,India
ORD08142,CUST0308,2024-06-01,Delivered,Mumbai,Maharashtra,India
ORD08143,CUST2498,2023-12-04,Delivered,Mumbai,Maharashtra,India
ORD08144,CUST0256,2022-10-04,Delivered,Mumbai,Maharashtra,India
ORD08145,CUST2237,2023-04-18,Shipped,Chennai,Tamil Nadu,India
ORD08146,CUST1113,2023-12-18,Delivered,Bangalore,Karnataka,India
ORD08147,CUST1304,2022-04-09,Delivered,Chennai,Tamil Nadu,India
ORD08148,CUST0555,2024-07-15,Cancelled,Chennai,Tamil Nadu,India
ORD08149,CUST2066,2022-01-04,Delivered,Mumbai,Maharashtra,India
ORD08150,CUST1700,2024-07-14,Shipped,Calicut,Kerala,India
ORD08151,CUST2368,2023-01-21,Delivered,Bangalore,Karnataka,India
ORD08152,CUST2043,2022-11-21,Delivered,Mumbai,Maharashtra,India
ORD08153,CUST0709,2024-01-07,Delivered,Chennai,Tamil Nadu,India
ORD08154,CUST1714,2022-12-15,Delivered,Bangalore,Karnataka,India
ORD08155,CUST0329,2023-09-01,Delivered,Chennai,Tamil Nadu,India
ORD08156,CUST0404,2023-06-18,Returned,Bangalore,Karnataka,India
ORD08157,CUST0685,2022-11-23,Delivered,Kochi,Kerala,India
ORD08158,CUST0564,2024-08-11,Delivered,Calicut,Kerala,India
ORD08159,CUST1033,2024-08-20,Delivered,Bangalore,Karnataka,India
ORD08160,CUST0652,2022-04-16,Returned,Kochi,Kerala,India
ORD08161,CUST1957,2024-04-26,Delivered,Mumbai,Maharashtra,India
ORD08162,CUST0058,2022-07-02,Delivered,Mumbai,Maharashtra,India
ORD08163,CUST1037,2023-09-23,Cancelled,Mumbai,Maharashtra,India
ORD08164,CUST1665,2023-02-15,Delivered,Calicut,Kerala,India
ORD08165,CUST1990,2022-03-20,Delivered,Mumbai,Maharashtra,India
ORD08166,CUST1408,2023-11-21,Delivered,Chennai,Tamil Nadu,India
ORD08167,CUST1729,2023-03-11,Delivered,Bangalore,Karnataka,India
ORD08168,CUST2487,2022-08-20,Delivered,Mumbai,Maharashtra,India
ORD08169,CUST1721,2022-08-05,Returned,Calicut,Kerala,India
ORD08170,CUST1065,2024-11-01,Delivered,Mumbai,Maharashtra,India
ORD08171,CUST0956,2024-04-06,Delivered,Calicut,Kerala,India
ORD08172,CUST0970,2024-07-18,Delivered,Chennai,Tamil Nadu,India
ORD08173,CUST2482,2022-03-27,Delivered,Chennai,Tamil Nadu,India
ORD08174,CUST1036,2022-07-05,Delivered,Chennai,Tamil Nadu,India
ORD08175,CUST1765,2023-11-06,Delivered,Mumbai,Maharashtra,India
ORD08176,CUST2037,2022-01-12,Delivered,Calicut,Kerala,India
ORD08177,CUST0325,2024-11-10,Delivered,Bangalore,Karnataka,India
ORD08178,CUST0017,2023-10-08,Delivered,Bangalore,Karnataka,India
ORD08179,CUST1753,2022-01-24,Delivered,Mumbai,Maharashtra,India
ORD08180,CUST2399,2023-05-21,Shipped,Mumbai,Maharashtra,India
ORD08181,CUST2321,2023-02-20,Shipped,Mumbai,Maharashtra,India
ORD08182,CUST1607,2022-01-20,Delivered,Calicut,Kerala,India
ORD08183,CUST1274,2023-11-10,Delivered,Bangalore,Karnataka,India
ORD08184,CUST2126,2022-01-04,Delivered,Kochi,Kerala,India
ORD08185,CUST2011,2022-07-21,Shipped,Bangalore,Karnataka,India
ORD08186,CUST0535,2022-11-21,Delivered,Bangalore,Karnataka,India
ORD08187,CUST1875,2024-11-17,Returned,Bangalore,Karnataka,India
ORD08188,CUST0647,2023-01-25,Returned,Kochi,Kerala,India
ORD08189,CUST1638,2023-07-12,Shipped,Calicut,Kerala,India
ORD08190,CUST2180,2022-02-24,Delivered,Chennai,Tamil Nadu,India
ORD08191,CUST0875,2022-02-27,Delivered,Mumbai,Maharashtra,India
ORD08192,CUST0092,2024-01-05,Delivered,Bangalore,Karnataka,India
ORD08193,CUST1723,2022-05-05,Returned,Mumbai,Maharashtra,India
ORD08194,CUST1256,2023-04-27,Delivered,Bangalore,Karnataka,India
ORD08195,CUST1459,2022-06-14,Delivered,Mumbai,Maharashtra,India
ORD08196,CUST2009,2022-06-10,Delivered,Calicut,Kerala,India
ORD08197,CUST2083,2022-02-14,Delivered,Bangalore,Karnataka,India
ORD08198,CUST2251,2023-12-07,Shipped,Bangalore,Karnataka,India
ORD08199,CUST2298,2023-12-20,Delivered,Chennai,Tamil Nadu,India
ORD08200,CUST1067,2024-06-24,Delivered,Mumbai,Maharashtra,India
ORD08201,CUST0675,2022-11-26,Returned,Calicut,Kerala,India
ORD08202,CUST1122,2022-01-13,Cancelled,Kochi,Kerala,India
ORD08203,CUST0549,2024-01-08,Delivered,Kochi,Kerala,India
ORD08204,CUST1177,2023-08-23,Delivered,Chennai,Tamil Nadu,India
ORD08205,CUST1267,2024-04-05,Delivered,Kochi,Kerala,India
ORD08206,CUST1157,2023-11-16,Delivered,Bangalore,Karnataka,India
ORD08207,CUST1612,2023-05-15,Delivered,Calicut,Kerala,India
ORD08208,CUST1212,2024-10-26,Delivered,Bangalore,Karnataka,India
ORD08209,CUST0306,2023-10-15,Delivered,Calicut,Kerala,India
ORD08210,CUST1195,2024-01-19,Delivered,Calicut,Kerala,India
ORD08211,CUST2335,2024-03-17,Delivered,Bangalore,Karnataka,India
ORD08212,CUST0497,2023-02-21,Delivered,Kochi,Kerala,India
ORD08213,CUST1429,2022-09-14,Delivered,Kochi,Kerala,India
ORD08214,CUST1165,2022-08-28,Shipped,Chennai,Tamil Nadu,India
ORD08215,CUST2347,2024-11-12,Delivered,Chennai,Tamil Nadu,India
ORD08216,CUST2166,2023-02-25,Shipped,Chennai,Tamil Nadu,India
ORD08217,CUST1552,2023-04-22,Returned,Bangalore,Karnataka,India
ORD08218,CUST0914,2024-02-05,Returned,Bangalore,Karnataka,India
ORD08219,CUST1915,2023-04-09,Delivered,Bangalore,Karnataka,India
ORD08220,CUST0887,2022-09-14,Cancelled,Calicut,Kerala,India
ORD08221,CUST1322,2024-11-21,Delivered,Calicut,Kerala,India
ORD08222,CUST1104,2024-09-26,Delivered,Mumbai,Maharashtra,India
ORD08223,CUST0506,2022-11-23,Shipped,Bangalore,Karnataka,India
ORD08224,CUST0293,2022-09-03,Delivered,Kochi,Kerala,India
ORD08225,CUST2093,2023-07-21,Delivered,Kochi,Kerala,India
ORD08226,CUST2268,2023-06-09,Shipped,Calicut,Kerala,India
ORD08227,CUST0239,2024-11-15,Delivered,Chennai,Tamil Nadu,India
ORD08228,CUST0082,2023-01-01,Delivered,Bangalore,Karnataka,India
ORD08229,CUST1818,2023-03-22,Delivered,Mumbai,Maharashtra,India
ORD08230,CUST0829,2023-03-23,Delivered,Mumbai,Maharashtra,India
ORD08231,CUST2032,2023-07-15,Delivered,Kochi,Kerala,India
ORD08232,CUST0165,2022-09-09,Shipped,Chennai,Tamil Nadu,India
ORD08233,CUST0990,2024-09-26,Shipped,Mumbai,Maharashtra,India
ORD08234,CUST0668,2023-10-16,Delivered,Mumbai,Maharashtra,India
ORD08235,CUST1593,2023-10-27,Shipped,Kochi,Kerala,India
ORD08236,CUST1097,2024-02-10,Delivered,Chennai,Tamil Nadu,India
ORD08237,CUST2077,2024-11-22,Delivered,Calicut,Kerala,India
ORD08238,CUST0679,2024-08-19,Delivered,Bangalore,Karnataka,India
ORD08239,CUST1718,2024-03-20,Delivered,Mumbai,Maharashtra,India
ORD08240,CUST1285,2023-02-20,Shipped,Bangalore,Karnataka,India
ORD08241,CUST2226,2023-08-15,Cancelled,Kochi,Kerala,India
ORD08242,CUST0918,2023-02-21,Delivered,Mumbai,Maharashtra,India
ORD08243,CUST0933,2022-04-21,Delivered,Kochi,Kerala,India
ORD08244,CUST0261,2023-11-11,Cancelled,Calicut,Kerala,India
ORD08245,CUST1555,2024-07-04,Cancelled,Chennai,Tamil Nadu,India
ORD08246,CUST0178,2022-10-26,Delivered,Bangalore,Karnataka,India
ORD08247,CUST2307,2024-08-14,Delivered,Kochi,Kerala,India
ORD08248,CUST1901,2024-09-25,Cancelled,Bangalore,Karnataka,India
ORD08249,CUST1334,2023-01-04,Delivered,Calicut,Kerala,India
ORD08250,CUST1728,2024-09-02,Cancelled,Kochi,Kerala,India
ORD08251,CUST0884,2024-02-23,Delivered,Kochi,Kerala,India
ORD08252,CUST2279,2024-07-07,Delivered,Mumbai,Maharashtra,India
ORD08253,CUST2040,2024-11-06,Shipped,Mumbai,Maharashtra,India
ORD08254,CUST1619,2023-11-25,Delivered,Bangalore,Karnataka,India
ORD08255,CUST1426,2023-11-07,Delivered,Chennai,Tamil Nadu,India
ORD08256,CUST0108,2024-10-16,Delivered,Kochi,Kerala,India
ORD08257,CUST0398,2023-06-20,Delivered,Mumbai,Maharashtra,India
ORD08258,CUST0472,2024-12-09,Shipped,Bangalore,Karnataka,India
ORD08259,CUST2354,2024-12-09,Delivered,Chennai,Tamil Nadu,India
ORD08260,CUST2265,2024-03-09,Delivered,Mumbai,Maharashtra,India
ORD08261,CUST2020,2024-01-23,Shipped,Bangalore,Karnataka,India
ORD08262,CUST1696,2023-11-28,Cancelled,Mumbai,Maharashtra,India
ORD08263,CUST1313,2022-06-21,Delivered,Chennai,Tamil Nadu,India
ORD08264,CUST0486,2022-09-12,Delivered,Calicut,Kerala,India
ORD08265,CUST1856,2022-04-21,Delivered,Calicut,Kerala,India
ORD08266,CUST1122,2023-01-12,Delivered,Kochi,Kerala,India
ORD08267,CUST1649,2022-11-20,Delivered,Bangalore,Karnataka,India
ORD08268,CUST1108,2022-10-24,Delivered,Mumbai,Maharashtra,India
ORD08269,CUST0760,2022-05-25,Delivered,Kochi,Kerala,India
ORD08270,CUST1517,2023-11-23,Delivered,Mumbai,Maharashtra,India
ORD08271,CUST0789,2023-11-12,Shipped,Mumbai,Maharashtra,India
ORD08272,CUST0241,2023-10-10,Delivered,Kochi,Kerala,India
ORD08273,CUST0087,2023-01-17,Delivered,Bangalore,Karnataka,India
ORD08274,CUST1217,2022-04-02,Delivered,Kochi,Kerala,India
ORD08275,CUST1713,2024-11-16,Delivered,Mumbai,Maharashtra,India
ORD08276,CUST1896,2023-07-08,Shipped,Calicut,Kerala,India
ORD08277,CUST1214,2023-01-07,Shipped,Kochi,Kerala,India
ORD08278,CUST2164,2024-09-01,Returned,Kochi,Kerala,India
ORD08279,CUST0256,2023-11-05,Delivered,Calicut,Kerala,India
ORD08280,CUST0207,2022-11-16,Delivered,Chennai,Tamil Nadu,India
ORD08281,CUST0903,2022-07-13,Delivered,Mumbai,Maharashtra,India
ORD08282,CUST1103,2022-08-11,Delivered,Mumbai,Maharashtra,India
ORD08283,CUST1923,2023-02-22,Shipped,Calicut,Kerala,India
ORD08284,CUST1168,2022-10-04,Delivered,Mumbai,Maharashtra,India
ORD08285,CUST1587,2022-08-19,Returned,Mumbai,Maharashtra,India
ORD08286,CUST0284,2023-09-09,Delivered,Calicut,Kerala,India
ORD08287,CUST0897,2024-03-28,Returned,Kochi,Kerala,India
ORD08288,CUST2118,2024-09-25,Delivered,Calicut,Kerala,India
ORD08289,CUST2068,2024-12-18,Delivered,Bangalore,Karnataka,India
ORD08290,CUST1652,2022-05-15,Delivered,Kochi,Kerala,India
ORD08291,CUST1039,2023-12-06,Delivered,Chennai,Tamil Nadu,India
ORD08292,CUST0147,2024-03-08,Delivered,Chennai,Tamil Nadu,India
ORD08293,CUST1364,2023-12-09,Delivered,Chennai,Tamil Nadu,India
ORD08294,CUST0797,2022-06-04,Shipped,Chennai,Tamil Nadu,India
ORD08295,CUST0360,2023-07-28,Delivered,Kochi,Kerala,India
ORD08296,CUST2138,2023-06-15,Shipped,Calicut,Kerala,India
ORD08297,CUST2191,2022-05-18,Delivered,Calicut,Kerala,India
ORD08298,CUST0488,2023-05-10,Returned,Kochi,Kerala,India
ORD08299,CUST0230,2022-08-14,Shipped,Kochi,Kerala,India
ORD08300,CUST0888,2024-05-21,Delivered,Chennai,Tamil Nadu,India
ORD08301,CUST1922,2024-06-14,Delivered,Calicut,Kerala,India
ORD08302,CUST0257,2022-02-04,Cancelled,Chennai,Tamil Nadu,India
ORD08303,CUST0989,2024-02-24,Delivered,Bangalore,Karnataka,India
ORD08304,CUST2434,2022-10-09,Cancelled,Mumbai,Maharashtra,India
ORD08305,CUST2452,2023-05-24,Delivered,Calicut,Kerala,India
ORD08306,CUST0266,2023-01-22,Shipped,Bangalore,Karnataka,India
ORD08307,CUST1045,2024-02-25,Delivered,Bangalore,Karnataka,India
ORD08308,CUST0298,2024-08-19,Cancelled,Kochi,Kerala,India
ORD08309,CUST2051,2024-12-02,Delivered,Chennai,Tamil Nadu,India
ORD08310,CUST1194,2024-11-03,Cancelled,Mumbai,Maharashtra,India
ORD08311,CUST1593,2023-02-21,Delivered,Bangalore,Karnataka,India
ORD08312,CUST0624,2023-02-25,Delivered,Calicut,Kerala,India
ORD08313,CUST1921,2022-05-01,Delivered,Chennai,Tamil Nadu,India
ORD08314,CUST1412,2022-09-11,Shipped,Calicut,Kerala,India
ORD08315,CUST1965,2023-03-22,Delivered,Chennai,Tamil Nadu,India
ORD08316,CUST0724,2024-12-11,Shipped,Mumbai,Maharashtra,India
ORD08317,CUST0343,2022-01-08,Delivered,Bangalore,Karnataka,India
ORD08318,CUST1695,2024-02-26,Delivered,Bangalore,Karnataka,India
ORD08319,CUST1783,2023-08-19,Delivered,Calicut,Kerala,India
ORD08320,CUST1918,2024-03-10,Delivered,Kochi,Kerala,India
ORD08321,CUST2416,2024-05-04,Delivered,Mumbai,Maharashtra,India
ORD08322,CUST0309,2022-09-06,Returned,Bangalore,Karnataka,India
ORD08323,CUST1653,2022-10-28,Cancelled,Chennai,Tamil Nadu,India
ORD08324,CUST0594,2023-04-20,Shipped,Kochi,Kerala,India
ORD08325,CUST2178,2024-08-25,Delivered,Mumbai,Maharashtra,India
ORD08326,CUST0962,2022-12-14,Delivered,Bangalore,Karnataka,India
ORD08327,CUST1140,2024-11-12,Delivered,Chennai,Tamil Nadu,India
ORD08328,CUST0018,2022-09-03,Delivered,Bangalore,Karnataka,India
ORD08329,CUST1955,2023-02-21,Cancelled,Calicut,Kerala,India
ORD08330,CUST0421,2024-10-12,Cancelled,Mumbai,Maharashtra,India
ORD08331,CUST1018,2023-10-12,Shipped,Kochi,Kerala,India
ORD08332,CUST0884,2023-04-12,Delivered,Kochi,Kerala,India
ORD08333,CUST0684,2022-08-04,Delivered,Chennai,Tamil Nadu,India
ORD08334,CUST1142,2024-03-23,Delivered,Bangalore,Karnataka,India
ORD08335,CUST0838,2024-05-05,Delivered,Kochi,Kerala,India
ORD08336,CUST1772,2024-06-16,Shipped,Chennai,Tamil Nadu,India
ORD08337,CUST0809,2022-07-18,Delivered,Bangalore,Karnataka,India
ORD08338,CUST1061,2022-06-01,Delivered,Kochi,Kerala,India
ORD08339,CUST1249,2024-06-17,Delivered,Bangalore,Karnataka,India
ORD08340,CUST2217,2024-03-10,Delivered,Chennai,Tamil Nadu,India
ORD08341,CUST1423,2023-09-06,Delivered,Kochi,Kerala,India
ORD08342,CUST1851,2024-08-06,Delivered,Chennai,Tamil Nadu,India
ORD08343,CUST2076,2022-07-21,Delivered,Calicut,Kerala,India
ORD08344,CUST2206,2024-10-02,Delivered,Mumbai,Maharashtra,India
ORD08345,CUST1675,2022-10-23,Delivered,Kochi,Kerala,India
ORD08346,CUST0811,2022-06-03,Delivered,Mumbai,Maharashtra,India
ORD08347,CUST0881,2024-11-01,Returned,Kochi,Kerala,India
ORD08348,CUST1383,2023-02-15,Delivered,Bangalore,Karnataka,India
ORD08349,CUST1998,2024-12-22,Delivered,Mumbai,Maharashtra,India
ORD08350,CUST1936,2023-04-19,Delivered,Calicut,Kerala,India
ORD08351,CUST1364,2022-09-28,Shipped,Calicut,Kerala,India
ORD08352,CUST2256,2022-09-18,Returned,Kochi,Kerala,India
ORD08353,CUST0914,2024-03-05,Delivered,Calicut,Kerala,India
ORD08354,CUST1490,2023-07-15,Delivered,Chennai,Tamil Nadu,India
ORD08355,CUST1361,2023-11-09,Shipped,Kochi,Kerala,India
ORD08356,CUST0634,2024-03-11,Cancelled,Calicut,Kerala,India
ORD08357,CUST0842,2022-03-18,Returned,Kochi,Kerala,India
ORD08358,CUST0539,2023-07-22,Delivered,Bangalore,Karnataka,India
ORD08359,CUST0233,2023-10-04,Delivered,Chennai,Tamil Nadu,India
ORD08360,CUST1541,2024-02-22,Cancelled,Mumbai,Maharashtra,India
ORD08361,CUST2479,2024-12-26,Delivered,Calicut,Kerala,India
ORD08362,CUST1575,2023-05-03,Delivered,Chennai,Tamil Nadu,India
ORD08363,CUST0578,2024-04-24,Delivered,Chennai,Tamil Nadu,India
ORD08364,CUST1548,2022-07-19,Delivered,Calicut,Kerala,India
ORD08365,CUST1529,2024-05-06,Delivered,Calicut,Kerala,India
ORD08366,CUST0781,2022-02-08,Delivered,Mumbai,Maharashtra,India
ORD08367,CUST1701,2023-06-20,Delivered,Calicut,Kerala,India
ORD08368,CUST1571,2024-06-02,Delivered,Kochi,Kerala,India
ORD08369,CUST0689,2022-05-05,Delivered,Chennai,Tamil Nadu,India
ORD08370,CUST0007,2024-09-20,Delivered,Chennai,Tamil Nadu,India
ORD08371,CUST2152,2024-09-13,Shipped,Chennai,Tamil Nadu,India
ORD08372,CUST2441,2022-02-15,Delivered,Calicut,Kerala,India
ORD08373,CUST1696,2024-04-13,Delivered,Kochi,Kerala,India
ORD08374,CUST2288,2024-01-21,Delivered,Chennai,Tamil Nadu,India
ORD08375,CUST0858,2023-05-26,Shipped,Chennai,Tamil Nadu,India
ORD08376,CUST1768,2022-03-27,Delivered,Mumbai,Maharashtra,India
ORD08377,CUST0917,2023-08-07,Cancelled,Mumbai,Maharashtra,India
ORD08378,CUST1247,2024-12-17,Delivered,Calicut,Kerala,India
ORD08379,CUST2422,2023-09-23,Delivered,Kochi,Kerala,India
ORD08380,CUST1071,2023-10-25,Delivered,Mumbai,Maharashtra,India
ORD08381,CUST0135,2024-02-04,Delivered,Kochi,Kerala,India
ORD08382,CUST0681,2024-09-16,Delivered,Calicut,Kerala,India
ORD08383,CUST0430,2024-02-23,Cancelled,Chennai,Tamil Nadu,India
ORD08384,CUST1806,2023-03-12,Delivered,Calicut,Kerala,India
ORD08385,CUST0871,2022-07-07,Delivered,Bangalore,Karnataka,India
ORD08386,CUST1835,2022-03-16,Delivered,Calicut,Kerala,India
ORD08387,CUST0576,2022-05-23,Delivered,Calicut,Kerala,India
ORD08388,CUST0326,2024-06-18,Delivered,Mumbai,Maharashtra,India
ORD08389,CUST1698,2024-06-26,Delivered,Chennai,Tamil Nadu,India
ORD08390,CUST0534,2023-01-04,Delivered,Kochi,Kerala,India
ORD08391,CUST2321,2023-03-03,Delivered,Mumbai,Maharashtra,India
ORD08392,CUST0175,2024-01-12,Delivered,Calicut,Kerala,India
ORD08393,CUST0741,2023-02-20,Delivered,Calicut,Kerala,India
ORD08394,CUST0696,2022-02-13,Cancelled,Bangalore,Karnataka,India
ORD08395,CUST0882,2024-04-21,Delivered,Kochi,Kerala,India
ORD08396,CUST2294,2022-01-01,Cancelled,Mumbai,Maharashtra,India
ORD08397,CUST0338,2023-10-13,Delivered,Calicut,Kerala,India
ORD08398,CUST2011,2022-07-15,Delivered,Kochi,Kerala,India
ORD08399,CUST0199,2024-01-24,Delivered,Kochi,Kerala,India
ORD08400,CUST0839,2022-09-14,Shipped,Chennai,Tamil Nadu,India
ORD08401,CUST0459,2022-04-07,Delivered,Bangalore,Karnataka,India
ORD08402,CUST2361,2023-10-03,Delivered,Mumbai,Maharashtra,India
ORD08403,CUST1488,2022-07-16,Delivered,Bangalore,Karnataka,India
ORD08404,CUST0515,2022-12-07,Delivered,Calicut,Kerala,India
ORD08405,CUST2403,2022-10-28,Cancelled,Calicut,Kerala,India
ORD08406,CUST0826,2022-05-16,Delivered,Kochi,Kerala,India
ORD08407,CUST0969,2023-10-14,Delivered,Bangalore,Karnataka,India
ORD08408,CUST2120,2022-01-26,Delivered,Chennai,Tamil Nadu,India
ORD08409,CUST0415,2023-08-07,Delivered,Bangalore,Karnataka,India
ORD08410,CUST0114,2024-06-01,Shipped,Chennai,Tamil Nadu,India
ORD08411,CUST1545,2022-05-13,Delivered,Chennai,Tamil Nadu,India
ORD08412,CUST1764,2022-06-03,Shipped,Mumbai,Maharashtra,India
ORD08413,CUST1486,2024-04-04,Delivered,Chennai,Tamil Nadu,India
ORD08414,CUST1517,2022-01-19,Delivered,Calicut,Kerala,India
ORD08415,CUST1190,2024-09-22,Shipped,Bangalore,Karnataka,India
ORD08416,CUST2449,2022-10-04,Delivered,Mumbai,Maharashtra,India
ORD08417,CUST1538,2022-03-06,Delivered,Calicut,Kerala,India
ORD08418,CUST2474,2024-02-17,Delivered,Bangalore,Karnataka,India
ORD08419,CUST0460,2024-07-01,Shipped,Calicut,Kerala,India
ORD08420,CUST0492,2022-06-15,Returned,Mumbai,Maharashtra,India
ORD08421,CUST1939,2023-03-27,Cancelled,Chennai,Tamil Nadu,India
ORD08422,CUST1604,2023-01-13,Delivered,Bangalore,Karnataka,India
ORD08423,CUST0804,2024-12-21,Returned,Kochi,Kerala,India
ORD08424,CUST2286,2023-11-18,Cancelled,Chennai,Tamil Nadu,India
ORD08425,CUST1054,2022-03-05,Cancelled,Mumbai,Maharashtra,India
ORD08426,CUST1571,2022-08-01,Shipped,Chennai,Tamil Nadu,India
ORD08427,CUST1210,2023-04-16,Delivered,Bangalore,Karnataka,India
ORD08428,CUST1922,2023-05-26,Delivered,Calicut,Kerala,India
ORD08429,CUST0264,2023-11-10,Delivered,Calicut,Kerala,India
ORD08430,CUST2294,2024-06-12,Delivered,Bangalore,Karnataka,India
ORD08431,CUST0076,2022-01-21,Delivered,Calicut,Kerala,India
ORD08432,CUST1291,2023-12-16,Delivered,Mumbai,Maharashtra,India
ORD08433,CUST0570,2022-05-26,Delivered,Mumbai,Maharashtra,India
ORD08434,CUST0156,2022-05-14,Delivered,Chennai,Tamil Nadu,India
ORD08435,CUST1070,2024-01-17,Returned,Chennai,Tamil Nadu,India
ORD08436,CUST1764,2024-01-17,Delivered,Bangalore,Karnataka,India
ORD08437,CUST1714,2022-08-05,Shipped,Bangalore,Karnataka,India
ORD08438,CUST1753,2023-08-04,Delivered,Calicut,Kerala,India
ORD08439,CUST1324,2022-03-12,Delivered,Calicut,Kerala,India
ORD08440,CUST1844,2022-11-09,Shipped,Kochi,Kerala,India
ORD08441,CUST2360,2022-03-18,Delivered,Mumbai,Maharashtra,India
ORD08442,CUST0130,2022-05-16,Delivered,Bangalore,Karnataka,India
ORD08443,CUST1438,2022-07-15,Delivered,Calicut,Kerala,India
ORD08444,CUST1826,2024-05-06,Delivered,Chennai,Tamil Nadu,India
ORD08445,CUST0424,2024-12-13,Delivered,Kochi,Kerala,India
ORD08446,CUST1450,2022-09-26,Delivered,Calicut,Kerala,India
ORD08447,CUST1568,2022-02-26,Delivered,Mumbai,Maharashtra,India
ORD08448,CUST1965,2023-07-24,Delivered,Bangalore,Karnataka,India
ORD08449,CUST1567,2023-05-18,Shipped,Mumbai,Maharashtra,India
ORD08450,CUST1446,2022-06-18,Delivered,Kochi,Kerala,India
ORD08451,CUST1253,2024-12-28,Returned,Calicut,Kerala,India
ORD08452,CUST0064,2022-10-12,Delivered,Kochi,Kerala,India
ORD08453,CUST0591,2024-10-14,Delivered,Chennai,Tamil Nadu,India
ORD08454,CUST0439,2024-06-11,Shipped,Chennai,Tamil Nadu,India
ORD08455,CUST1321,2024-04-22,Cancelled,Bangalore,Karnataka,India
ORD08456,CUST2219,2022-03-08,Delivered,Bangalore,Karnataka,India
ORD08457,CUST0501,2024-06-04,Delivered,Mumbai,Maharashtra,India
ORD08458,CUST2172,2022-09-25,Delivered,Chennai,Tamil Nadu,India
ORD08459,CUST0798,2022-10-28,Cancelled,Kochi,Kerala,India
ORD08460,CUST2218,2023-07-08,Cancelled,Calicut,Kerala,India
ORD08461,CUST1186,2022-01-18,Cancelled,Kochi,Kerala,India
ORD08462,CUST1901,2024-02-14,Delivered,Calicut,Kerala,India
ORD08463,CUST0504,2022-12-19,Cancelled,Mumbai,Maharashtra,India
ORD08464,CUST0416,2022-06-28,Delivered,Calicut,Kerala,India
ORD08465,CUST1987,2022-08-20,Delivered,Chennai,Tamil Nadu,India
ORD08466,CUST1788,2023-05-23,Delivered,Bangalore,Karnataka,India
ORD08467,CUST1778,2023-02-08,Delivered,Chennai,Tamil Nadu,India
ORD08468,CUST0477,2024-04-21,Delivered,Mumbai,Maharashtra,India
ORD08469,CUST1289,2023-12-16,Delivered,Bangalore,Karnataka,India
ORD08470,CUST0738,2024-08-06,Delivered,Chennai,Tamil Nadu,India
ORD08471,CUST0686,2022-04-23,Delivered,Mumbai,Maharashtra,India
ORD08472,CUST0323,2023-04-25,Delivered,Bangalore,Karnataka,India
