order_id,product_id,customer_id,quantity,sales_amount,shipping_cost,rating
ORD09900,PROD0398,CUST2012,2,7876,434,1
ORD03453,PROD0100,CUST1856,3,7310,379,1
ORD06708,PROD0157,CUST1802,4,4557,139,5
ORD07266,PROD0386,CUST0296,4,3347,443,5
ORD05373,PROD0388,CUST1529,2,8759,182,1
ORD02115,PROD0373,CUST1928,3,4826,128,2
ORD03009,PROD0242,CUST2181,2,10364,291,1
ORD03748,PROD0338,CUST0941,4,4933,346,1
ORD04731,PROD0184,CUST0820,1,6982,457,1
ORD05241,PROD0170,CUST2055,4,4776,299,1
ORD03054,PROD0222,CUST1153,2,6279,190,1
ORD08283,PROD0217,CUST1081,2,8032,468,1
ORD07992,PROD0461,CUST0798,1,5139,237,2
ORD00801,PROD0081,CUST0142,2,7663,320,4
ORD05747,PROD0036,CUST0972,3,509,429,2
ORD06152,PROD0460,CUST1141,3,6143,288,5
ORD01671,PROD0316,CUST1066,4,2236,367,5
ORD04357,PROD0164,CUST0059,1,2060,65,1
ORD05430,PROD0023,CUST2041,4,1859,255,1
ORD06880,PROD0032,CUST1698,2,9831,103,5
ORD04780,PROD0359,CUST2106,1,4916,199,5
ORD07718,PROD0236,CUST1500,2,2890,56,2
ORD00519,PROD0297,CUST2365,3,4873,423,1
ORD02526,PROD0068,CUST1847,2,6084,318,3
ORD04126,PROD0440,CUST1980,3,2474,480,4
ORD02889,PROD0042,CUST0559,1,9758,424,5
ORD05452,PROD0256,CUST0380,1,10862,395,5
ORD00695,PROD0114,CUST0080,4,4225,483,1
ORD03181,PROD0334,CUST2307,1,1170,466,2
ORD01728,PROD0465,CUST1529,4,522,162,3
ORD03810,PROD0354,CUST1653,3,8446,365,3
ORD03410,PROD0348,CUST1995,3,2964,492,1
ORD06376,PROD0484,CUST2375,1,2301,422,3
ORD09205,PROD0477,CUST1057,4,1879,234,1
ORD07645,PROD0311,CUST0443,1,7808,258,4
ORD05022,PROD0203,CUST1278,4,9203,165,4
ORD03541,PROD0480,CUST1717,2,8726,423,1
ORD01005,PROD0021,CUST1916,4,11047,123,2
ORD00202,PROD0211,CUST0025,1,6021,178,4
ORD02569,PROD0231,CUST0643,1,6078,196,5
ORD07675,PROD0359,CUST2050,2,656,58,4
ORD09249,PROD0325,CUST2454,4,8714,194,5
ORD06578,PROD0446,CUST1026,1,1443,386,5
ORD08997,PROD0020,CUST1879,4,8365,232,2
ORD01668,PROD0361,CUST1277,3,5151,142,1
ORD09330,PROD0300,CUST2168,2,10022,444,4
ORD03571,PROD0277,CUST0914,3,8065,375,5
ORD01926,PROD0445,CUST0904,3,2538,167,5
ORD04542,PROD0181,CUST1768,1,5197,63,3
ORD04319,PROD0025,CUST0502,1,3116,418,3
ORD08263,PROD0074,CUST2414,1,6617,158,5
ORD01342,PROD0062,CUST2248,4,2710,157,4
ORD07989,PROD0303,CUST1320,3,7947,478,4
ORD01427,PROD0248,CUST2258,1,3079,389,3
ORD09198,PROD0092,CUST0416,3,4068,160,5
ORD09422,PROD0086,CUST0700,1,5431,412,1
ORD04173,PROD0138,CUST0750,3,6433,56,4
ORD06853,PROD0284,CUST1855,2,10929,208,1
ORD01204,PROD0201,CUST1998,1,3270,307,1
ORD02110,PROD0076,CUST0063,3,10820,395,1
ORD07570,PROD0426,CUST1707,2,4711,251,1
ORD07361,PROD0129,CUST2323,2,7495,155,2
ORD02760,PROD0276,CUST1322,2,6148,242,1
ORD01919,PROD0052,CUST0995,2,10098,175,2
ORD02140,PROD0022,CUST1514,2,1314,70,5
ORD06149,PROD0305,CUST0960,1,964,395,4
ORD00954,PROD0331,CUST0522,1,11654,177,4
ORD06950,PROD0052,CUST2163,1,10619,266,1
ORD04966,PROD0254,CUST0621,3,8169,248,2
ORD01334,PROD0453,CUST2483,4,11867,218,5
ORD05385,PROD0398,CUST1201,1,8999,404,1
ORD03405,PROD0039,CUST0208,3,1274,380,1
ORD04016,PROD0057,CUST1585,2,7692,431,4
ORD05374,PROD0189,CUST1539,3,762,348,4
ORD00308,PROD0102,CUST1161,2,5365,61,1
ORD08272,PROD0155,CUST1261,1,10277,186,5
ORD01319,PROD0291,CUST1925,3,10953,275,2
ORD03430,PROD0102,CUST2311,4,9571,469,3
ORD03024,PROD0118,CUST1835,3,7586,458,5
ORD06109,PROD0443,CUST1953,1,1718,391,4
ORD05931,PROD0108,CUST0619,4,4090,381,5
ORD03517,PROD0018,CUST0591,1,2225,210,1
ORD06408,PROD0155,CUST2478,4,5487,425,4
ORD06860,PROD0078,CUST2102,3,10552,397,3
ORD03810,PROD0144,CUST0611,4,6599,82,3
ORD02534,PROD0360,CUST0464,4,7345,476,1
ORD09558,PROD0389,CUST1286,1,3370,462,5
ORD03148,PROD0168,CUST1357,4,2728,125,5
ORD00231,PROD0334,CUST1371,2,3820,411,4
ORD08388,PROD0179,CUST2046,2,6996,370,5
ORD02211,PROD0460,CUST0859,1,5113,174,1
ORD05003,PROD0267,CUST0269,3,5391,213,1
ORD02187,PROD0345,CUST0537,1,5232,282,5
ORD00529,PROD0290,CUST0188,1,7435,454,1
ORD07632,PROD0256,CUST1014,1,1417,426,2
ORD01302,PROD0140,CUST0276,1,9509,277,1
ORD08792,PROD0108,CUST2381,2,6400,384,2
ORD05985,PROD0306,CUST1774,4,5095,268,5
ORD05893,PROD0272,CUST0561,2,4534,303,3
ORD05013,PROD0123,CUST1538,2,1129,191,2
ORD02482,PROD0151,CUST0994,3,9515,164,1
ORD00257,PROD0189,CUST0586,1,9921,390,2
ORD01589,PROD0257,CUST2345,4,4089,185,4
ORD09181,PROD0150,CUST2358,1,3377,116,3
ORD08131,PROD0142,CUST1097,2,8471,65,4
ORD04507,PROD0139,CUST1186,2,11419,65,5
ORD07463,PROD0044,CUST0231,3,1026,387,2
ORD07449,PROD0425,CUST0337,2,8649,341,3
ORD07720,PROD0442,CUST0841,2,9340,128,1
ORD06003,PROD0424,CUST2167,3,3581,481,3
ORD06799,PROD0385,CUST1361,1,1614,468,4
ORD00806,PROD0273,CUST0488,4,10640,138,4
ORD09297,PROD0162,CUST1370,1,6716,205,2
ORD06722,PROD0222,CUST0677,1,2658,416,2
ORD04122,PROD0018,CUST1646,2,8467,188,1
ORD07451,PROD0038,CUST1463,3,5805,293,3
ORD06151,PROD0299,CUST0834,4,8134,59,1
ORD01638,PROD0092,CUST1660,3,2134,285,3
ORD02318,PROD0123,CUST2437,2,1591,310,2
ORD08706,PROD0354,CUST0893,3,2501,455,2
ORD05143,PROD0175,CUST2044,3,3843,92,5
ORD04775,PROD0229,CUST0841,4,6466,86,3
ORD04446,PROD0108,CUST1469,2,4721,440,5
ORD01281,PROD0333,CUST2017,1,8637,123,2
ORD01776,PROD0448,CUST0593,3,686,179,1
ORD09589,PROD0474,CUST0911,1,10622,203,4
ORD05730,PROD0034,CUST2015,3,2915,448,1
ORD02915,PROD0197,CUST0826,4,9189,490,3
ORD03648,PROD0171,CUST1400,4,4443,81,2
ORD03181,PROD0042,CUST1300,2,3606,302,2
ORD08310,PROD0132,CUST0343,4,1218,144,5
ORD02216,PROD0210,CUST0390,3,590,342,1
ORD03823,PROD0297,CUST0588,1,4583,154,4
ORD01728,PROD0132,CUST0089,1,2213,273,1
ORD04168,PROD0180,CUST1827,3,4203,77,3
ORD03344,PROD0371,CUST0529,4,11461,498,2
ORD09918,PROD0033,CUST1815,2,3092,248,1
ORD08637,PROD0025,CUST2414,2,2367,453,1
ORD06136,PROD0137,CUST2300,3,6562,81,2
ORD04774,PROD0224,CUST0367,2,9744,488,4
ORD07257,PROD0160,CUST0489,3,5747,496,2
ORD01582,PROD0339,CUST0895,1,4276,54,1
ORD02318,PROD0240,CUST0271,3,10084,359,2
ORD06418,PROD0312,CUST1707,3,10445,226,4
ORD03682,PROD0207,CUST0762,2,5915,195,1
ORD06936,PROD0461,CUST0649,3,1127,324,5
ORD01432,PROD0477,CUST1124,2,879,145,4
ORD08331,PROD0070,CUST0619,2,2255,66,1
ORD05557,PROD0442,CUST2484,3,6265,63,2
ORD07797,PROD0365,CUST0886,1,3506,346,5
ORD04450,PROD0308,CUST1013,3,5311,224,1
ORD06986,PROD0045,CUST1578,1,9372,309,3
ORD05046,PROD0134,CUST1173,4,2105,398,2
ORD08437,PROD0484,CUST1354,2,4161,336,2
ORD06568,PROD0095,CUST1899,3,6460,330,2
ORD02536,PROD0409,CUST2479,1,6015,329,5
ORD08533,PROD0178,CUST0099,4,2374,438,1
ORD00969,PROD0359,CUST0927,2,2316,288,4
ORD05748,PROD0335,CUST2312,1,6210,186,3
ORD06130,PROD0064,CUST0574,3,756,254,3
ORD04624,PROD0174,CUST1062,3,9560,103,3
ORD04668,PROD0458,CUST0082,2,3414,75,2
ORD03572,PROD0390,CUST1269,3,514,113,1
ORD04214,PROD0179,CUST1566,4,6941,130,2
ORD00408,PROD0164,CUST1164,4,8884,422,1
ORD09523,PROD0158,CUST0789,1,5108,274,5
ORD02167,PROD0258,CUST1348,2,8707,146,5
ORD03566,PROD0254,CUST1291,2,9106,292,1
ORD07884,PROD0329,CUST0673,1,11443,490,4
ORD09196,PROD0257,CUST0399,4,10093,346,1
ORD07199,PROD0436,CUST1659,1,9866,104,1
ORD07801,PROD0469,CUST2083,2,11736,247,2
ORD01550,PROD0346,CUST0061,2,10980,54,1
ORD09513,PROD0398,CUST0784,1,9972,207,1
ORD03932,PROD0144,CUST2477,4,8713,217,1
ORD09735,PROD0068,CUST2346,2,8606,152,3
ORD03390,PROD0373,CUST2425,3,4770,262,3
ORD09884,PROD0424,CUST1941,3,5132,494,5
ORD00168,PROD0309,CUST0205,1,5180,329,1
ORD06194,PROD0119,CUST1703,3,7445,226,3
ORD06690,PROD0210,CUST1215,3,1894,494,5
ORD03666,PROD0215,CUST1992,3,6464,379,3
ORD00137,PROD0064,CUST1957,1,1313,304,4
ORD01617,PROD0373,CUST0750,4,1467,90,5
ORD06828,PROD0196,CUST1366,2,4869,401,3
ORD07777,PROD0043,CUST2421,1,3441,152,5
ORD09983,PROD0238,CUST1638,4,3566,282,4
ORD01807,PROD0341,CUST0628,4,9024,448,3
ORD01734,PROD0035,CUST0924,2,2340,223,4
ORD06537,PROD0114,CUST1841,2,5083,323,3
ORD04290,PROD0361,CUST1695,1,11525,70,3
ORD08717,PROD0440,CUST0061,3,2060,463,5
ORD03876,PROD0422,CUST2430,1,6427,246,3
ORD03010,PROD0053,CUST0848,2,2098,103,5
ORD09989,PROD0355,CUST0213,2,1488,365,1
ORD06176,PROD0257,CUST0210,4,8508,276,3
ORD05736,PROD0210,CUST0511,2,10441,50,4
ORD00678,PROD0342,CUST1254,1,4094,313,5
ORD07999,PROD0469,CUST1239,1,7213,124,4
ORD05274,PROD0148,CUST1690,1,7748,192,3
ORD07221,PROD0449,CUST1626,1,6043,356,3
ORD06174,PROD0216,CUST1550,4,3163,230,5
ORD07085,PROD0406,CUST1577,2,1048,178,5
ORD03732,PROD0410,CUST0615,1,9209,374,1
ORD06287,PROD0466,CUST1257,1,6316,159,1
ORD07496,PROD0294,CUST1060,1,8712,225,5
ORD00482,PROD0265,CUST0883,1,5385,310,1
ORD09052,PROD0355,CUST2188,1,2885,421,3
ORD01528,PROD0044,CUST0944,4,7388,201,4
ORD03467,PROD0105,CUST0897,2,9845,314,5
ORD09643,PROD0031,CUST0083,4,2512,258,4
ORD01291,PROD0378,CUST1963,4,10773,431,1
ORD00436,PROD0443,CUST0655,4,6052,473,5
ORD03300,PROD0140,CUST0721,1,9271,500,5
ORD06673,PROD0298,CUST1507,1,3998,322,1
ORD01831,PROD0468,CUST0362,1,3795,96,5
ORD01750,PROD0446,CUST0469,4,7038,357,2
ORD00310,PROD0087,CUST1600,1,4211,105,1
ORD05156,PROD0356,CUST1897,4,10265,340,2
ORD07110,PROD0357,CUST0855,1,2315,392,4
ORD06750,PROD0037,CUST0809,1,11613,348,4
ORD06200,PROD0011,CUST0477,4,11375,342,1
ORD00661,PROD0486,CUST1591,4,5471,133,5
ORD04162,PROD0487,CUST1322,2,10075,323,1
ORD06200,PROD0411,CUST0525,1,1193,212,5
ORD09482,PROD0016,CUST2247,3,4863,389,3
ORD05197,PROD0258,CUST2090,4,9620,72,1
ORD04142,PROD0028,CUST2075,3,9462,61,1
ORD02243,PROD0344,CUST1352,1,10192,352,1
ORD04869,PROD0171,CUST0228,1,4201,288,3
ORD00943,PROD0055,CUST1362,3,9473,72,5
ORD01417,PROD0129,CUST0195,3,11421,210,3
ORD04751,PROD0244,CUST1871,2,4680,301,5
ORD08107,PROD0246,CUST0608,4,5048,256,2
ORD01375,PROD0334,CUST1916,2,8583,194,3
ORD04683,PROD0311,CUST0973,4,6911,173,1
ORD01393,PROD0130,CUST0428,1,6016,149,1
ORD01798,PROD0242,CUST0876,2,11107,174,2
ORD02071,PROD0322,CUST2081,2,7021,370,3
ORD05192,PROD0115,CUST0229,3,5764,451,1
ORD08132,PROD0123,CUST0420,4,3647,149,4
ORD02505,PROD0275,CUST0336,1,9862,150,2
ORD00449,PROD0431,CUST0889,2,8762,399,3
ORD05809,PROD0338,CUST0268,2,7458,206,2
ORD00189,PROD0476,CUST2150,1,7856,371,5
ORD08087,PROD0327,CUST1903,4,5868,300,4
ORD00112,PROD0197,CUST0016,3,5552,247,2
ORD09674,PROD0499,CUST1452,1,1816,51,1
ORD01783,PROD0167,CUST0825,3,582,344,1
ORD00689,PROD0107,CUST1255,2,2808,295,4
ORD08293,PROD0025,CUST0049,3,7906,432,5
ORD06058,PROD0246,CUST0292,3,8033,139,3
ORD07655,PROD0087,CUST2164,2,10852,253,4
ORD00853,PROD0026,CUST2456,1,7795,424,2
ORD07089,PROD0194,CUST2257,1,1548,227,3
ORD07430,PROD0449,CUST2227,1,8471,437,5
ORD05172,PROD0107,CUST2369,3,3395,372,3
ORD09000,PROD0413,CUST1163,4,1938,92,4
ORD00118,PROD0182,CUST1947,4,8879,71,3
ORD08572,PROD0301,CUST2046,2,5183,449,3
ORD04361,PROD0171,CUST0815,3,2066,355,4
ORD09873,PROD0418,CUST1048,4,5709,299,2
ORD00651,PROD0495,CUST2455,2,6693,244,1
ORD03919,PROD0003,CUST1502,3,9297,454,2
ORD09478,PROD0473,CUST0816,2,10148,330,1
ORD09438,PROD0378,CUST0633,4,2522,295,3
ORD04942,PROD0231,CUST2413,4,1579,422,1
ORD03450,PROD0201,CUST1691,2,5251,206,2
ORD02650,PROD0114,CUST0560,3,11325,348,3
ORD08432,PROD0317,CUST1545,2,6783,83,4
ORD04496,PROD0146,CUST1778,1,4611,90,5
ORD03226,PROD0328,CUST1872,4,5226,207,3
ORD02750,PROD0070,CUST0455,1,11147,298,3
ORD03033,PROD0011,CUST1556,3,1146,344,2
ORD02662,PROD0255,CUST0994,3,6789,283,1
ORD04265,PROD0310,CUST2496,4,7035,492,1
ORD07913,PROD0310,CUST2417,1,3158,339,1
ORD03965,PROD0341,CUST2500,1,11573,308,5
ORD07126,PROD0398,CUST1815,1,7372,402,4
ORD02735,PROD0465,CUST0320,2,8605,71,4
ORD06380,PROD0393,CUST0267,4,11643,385,1
ORD04390,PROD0367,CUST1311,1,2584,73,1
ORD09919,PROD0310,CUST0702,1,6461,94,3
ORD02147,PROD0041,CUST1107,2,11802,324,5
ORD04940,PROD0479,CUST0473,1,6505,230,5
ORD04474,PROD0479,CUST1981,3,3744,105,4
ORD00382,PROD0263,CUST1422,1,11445,232,5
ORD05647,PROD0475,CUST0096,4,5561,88,4
ORD04482,PROD0236,CUST1314,3,7565,237,5
ORD00170,PROD0072,CUST0412,1,5504,116,2
ORD00938,PROD0410,CUST1966,2,11271,343,5
ORD02812,PROD0212,CUST1476,3,7391,101,4
ORD02723,PROD0308,CUST0186,4,8391,86,2
ORD03036,PROD0418,CUST2133,4,11129,64,1
ORD02191,PROD0422,CUST1019,3,6019,376,5
ORD02033,PROD0473,CUST1640,2,4232,310,3
ORD04037,PROD0451,CUST0975,1,2347,345,1
ORD06309,PROD0402,CUST1759,2,8285,96,4
ORD07022,PROD0108,CUST1231,4,5074,478,1
ORD07368,PROD0268,CUST0499,2,3859,66,5
ORD05859,PROD0134,CUST1112,1,9979,430,3
ORD03769,PROD0384,CUST1586,1,9359,480,4
ORD01665,PROD0092,CUST1656,1,3470,373,4
ORD03236,PROD0192,CUST0241,2,9914,320,2
ORD07749,PROD0229,CUST1900,3,10371,163,4
ORD08809,PROD0171,CUST1935,4,3962,432,5
ORD00775,PROD0192,CUST1736,2,7652,127,4
ORD02454,PROD0114,CUST1237,1,4967,110,5
ORD01441,PROD0298,CUST1673,1,10830,430,1
ORD02733,PROD0272,CUST1274,2,9780,403,5
ORD07934,PROD0215,CUST0955,2,5960,75,5
ORD01873,PROD0017,CUST0982,4,11052,98,5
ORD08830,PROD0405,CUST0051,2,8707,343,2
ORD02044,PROD0320,CUST1913,4,10429,310,3
ORD04757,PROD0440,CUST1365,1,888,417,2
ORD07830,PROD0119,CUST2441,1,9983,346,1
ORD07518,PROD0451,CUST1075,2,1626,263,5
ORD09033,PROD0473,CUST2227,4,3296,286,5
ORD00590,PROD0442,CUST2345,4,8074,393,5
ORD04784,PROD0348,CUST2367,1,8750,422,2
ORD05499,PROD0106,CUST0973,1,6822,281,4
ORD00373,PROD0048,CUST2340,4,4171,418,2
ORD04934,PROD0438,CUST1719,4,6406,274,2
ORD08681,PROD0425,CUST2100,4,5082,388,4
ORD07109,PROD0092,CUST1709,3,1063,418,1
ORD01853,PROD0161,CUST0554,1,11598,191,5
ORD00832,PROD0090,CUST0725,1,4586,485,5
ORD05847,PROD0387,CUST0201,3,11159,86,4
ORD05474,PROD0437,CUST0013,3,3430,118,1
ORD05493,PROD0169,CUST0068,3,8642,179,3
ORD01609,PROD0405,CUST2448,1,10661,329,4
ORD02264,PROD0161,CUST1132,1,9470,332,1
ORD07922,PROD0467,CUST0001,1,5966,284,4
ORD06540,PROD0017,CUST0449,3,5804,209,5
ORD09484,PROD0338,CUST0643,3,5658,347,5
ORD09122,PROD0447,CUST1999,4,1054,232,5
ORD05964,PROD0353,CUST1702,3,4482,167,2
ORD04768,PROD0477,CUST2101,3,11633,237,5
ORD06021,PROD0383,CUST1058,3,8456,227,3
ORD06195,PROD0420,CUST0066,1,4468,418,2
ORD03743,PROD0450,CUST1288,3,10306,477,3
ORD00953,PROD0333,CUST1307,2,10659,125,2
ORD05774,PROD0091,CUST1999,4,1574,405,1
ORD08482,PROD0089,CUST0015,2,8473,281,2
ORD00438,PROD0239,CUST1693,2,7054,483,3
ORD00589,PROD0119,CUST2162,3,6135,496,5
ORD02732,PROD0330,CUST0037,3,11977,309,4
ORD03338,PROD0391,CUST1174,1,752,53,2
ORD03288,PROD0178,CUST0879,1,5185,155,2
ORD05942,PROD0182,CUST0444,3,6277,373,4
ORD03726,PROD0124,CUST2226,3,2798,416,1
ORD00220,PROD0261,CUST1097,2,4223,297,5
ORD06794,PROD0383,CUST1810,4,704,349,2
ORD05248,PROD0385,CUST2020,3,8857,397,3
ORD05137,PROD0281,CUST1689,4,10002,206,1
ORD01768,PROD0052,CUST0342,4,11256,265,3
ORD01293,PROD0089,CUST2456,4,1748,105,5
ORD04601,PROD0185,CUST1406,4,1620,245,5
ORD01592,PROD0461,CUST0552,3,11266,192,5
ORD02650,PROD0085,CUST0090,3,5134,175,2
ORD04777,PROD0206,CUST0515,4,7898,392,3
ORD04819,PROD0231,CUST0711,4,10257,461,2
ORD08688,PROD0139,CUST0605,1,5963,452,1
ORD00783,PROD0396,CUST0146,1,4659,226,1
ORD00238,PROD0019,CUST0146,4,3904,216,2
ORD09144,PROD0338,CUST2216,4,3675,151,2
ORD08020,PROD0423,CUST2418,4,630,79,1
ORD01901,PROD0317,CUST2287,1,1872,434,2
ORD02283,PROD0410,CUST0072,3,1509,193,3
ORD01606,PROD0279,CUST1895,3,11777,391,4
ORD01993,PROD0318,CUST1453,3,1993,328,3
ORD08638,PROD0136,CUST1996,3,8684,207,4
ORD00469,PROD0458,CUST2120,2,4556,304,3
ORD00942,PROD0160,CUST0564,4,11483,380,1
ORD07667,PROD0409,CUST1154,2,2627,137,2
ORD02467,PROD0027,CUST0940,4,11222,430,4
ORD08517,PROD0456,CUST0258,2,5556,306,2
ORD02639,PROD0249,CUST1789,1,11817,394,5
ORD06843,PROD0464,CUST0094,4,3360,134,3
ORD00367,PROD0287,CUST1044,1,11279,352,2
ORD09452,PROD0155,CUST1524,3,11561,286,1
ORD03817,PROD0416,CUST1723,2,2938,471,3
ORD08111,PROD0211,CUST2234,1,11429,413,3
ORD08806,PROD0283,CUST2256,3,3189,323,2
ORD06114,PROD0152,CUST0984,2,847,444,1
ORD05158,PROD0069,CUST1248,2,5160,287,1
ORD09568,PROD0085,CUST1928,2,4624,219,2
ORD01061,PROD0424,CUST2103,4,4127,127,1
ORD03874,PROD0332,CUST2472,3,1649,452,2
ORD04259,PROD0437,CUST0817,2,9814,330,2
ORD05201,PROD0127,CUST1976,4,8964,466,3
ORD04847,PROD0259,CUST0826,3,9184,160,3
ORD09614,PROD0325,CUST1685,3,6116,411,5
ORD04006,PROD0265,CUST1794,1,10616,209,1
ORD02473,PROD0053,CUST0201,2,1469,467,4
ORD09938,PROD0129,CUST1505,2,7462,364,5
ORD05225,PROD0360,CUST0128,1,6742,293,3
ORD05367,PROD0125,CUST1097,3,7947,269,5
ORD07720,PROD0130,CUST2259,3,3832,202,4
ORD05655,PROD0414,CUST2450,1,3057,145,2
ORD06407,PROD0048,CUST1233,4,11059,133,3
ORD06360,PROD0422,CUST0582,4,6953,437,5
ORD03030,PROD0215,CUST2014,3,9887,434,5
ORD03205,PROD0294,CUST0808,4,6617,157,5
ORD04533,PROD0201,CUST1112,1,722,159,3
ORD04853,PROD0427,CUST0631,4,10597,108,1
ORD07680,PROD0321,CUST1041,3,11538,273,3
ORD06017,PROD0210,CUST0414,1,1476,415,1
ORD06199,PROD0151,CUST2154,4,2256,318,3
ORD00873,PROD0237,CUST2244,4,671,451,4
ORD02615,PROD0080,CUST0927,4,1216,321,3
ORD03624,PROD0135,CUST0230,2,10528,268,2
ORD02725,PROD0483,CUST0842,1,703,183,4
ORD00667,PROD0310,CUST1197,3,962,246,3
ORD00525,PROD0141,CUST2203,2,1581,65,4
ORD07930,PROD0093,CUST0979,4,9748,149,3
ORD04732,PROD0461,CUST1637,3,8040,343,4
ORD04305,PROD0256,CUST2257,1,577,455,5
ORD01622,PROD0112,CUST1609,3,9806,343,1
ORD00188,PROD0304,CUST0818,4,7103,120,4
ORD03111,PROD0207,CUST0501,2,4025,104,4
ORD08325,PROD0253,CUST1076,2,3975,298,4
ORD08122,PROD0072,CUST0687,4,1893,373,5
ORD09573,PROD0174,CUST2273,3,9850,424,4
ORD08569,PROD0370,CUST0719,3,3506,417,2
ORD06636,PROD0252,CUST1331,2,7512,489,3
ORD05171,PROD0350,CUST0807,3,4352,52,1
ORD05993,PROD0451,CUST0390,4,9145,233,3
ORD07373,PROD0067,CUST1200,2,11519,349,4
ORD05534,PROD0431,CUST2330,2,1207,155,4
ORD04594,PROD0044,CUST0600,4,5651,227,2
ORD01305,PROD0134,CUST0187,1,3658,139,5
ORD09651,PROD0035,CUST1114,2,7864,138,2
ORD07043,PROD0175,CUST2081,4,8142,88,3
ORD04593,PROD0202,CUST2445,4,6148,372,2
ORD08617,PROD0405,CUST0768,2,11080,125,5
ORD03750,PROD0117,CUST1596,1,4331,248,5
ORD08507,PROD0130,CUST1985,3,3004,313,1
ORD01454,PROD0243,CUST0736,3,5284,380,1
ORD02808,PROD0427,CUST1920,4,4075,281,1
ORD03974,PROD0226,CUST1258,2,1989,487,1
ORD02558,PROD0402,CUST1185,3,10669,255,4
ORD04996,PROD0364,CUST2331,2,2814,430,3
ORD07307,PROD0376,CUST1748,3,10000,253,4
ORD01517,PROD0492,CUST1516,1,11597,473,4
ORD06128,PROD0363,CUST0693,1,3952,456,1
ORD04145,PROD0489,CUST1532,1,9993,301,2
ORD00240,PROD0195,CUST2296,4,8081,377,1
ORD02282,PROD0362,CUST0433,1,6362,79,5
ORD00293,PROD0227,CUST0173,4,8932,452,5
ORD04529,PROD0461,CUST1280,1,6792,77,3
ORD00309,PROD0283,CUST0622,4,4607,265,1
ORD00469,PROD0071,CUST1765,1,9062,394,1
ORD09240,PROD0073,CUST2465,2,11280,243,4
ORD09341,PROD0348,CUST2189,3,923,432,2
ORD03002,PROD0269,CUST1277,2,727,443,1
ORD02137,PROD0022,CUST1217,3,4393,88,2
ORD02885,PROD0144,CUST0940,4,11126,99,2
ORD04951,PROD0242,CUST1788,2,7008,172,4
ORD00821,PROD0412,CUST1063,2,7899,60,4
ORD01086,PROD0085,CUST0094,2,11033,228,4
ORD06924,PROD0488,CUST2413,3,8627,96,4
ORD04884,PROD0477,CUST1045,4,961,153,2
ORD03438,PROD0246,CUST0642,3,5414,73,2
ORD02541,PROD0443,CUST2194,2,10071,467,4
ORD00235,PROD0051,CUST2478,2,1707,387,5
ORD07672,PROD0424,CUST2188,3,3042,334,5
ORD01867,PROD0373,CUST1522,2,7562,165,5
ORD09063,PROD0083,CUST0018,2,2752,461,5
ORD07901,PROD0203,CUST0834,3,11100,363,4
ORD08521,PROD0132,CUST1713,1,2511,165,4
ORD04577,PROD0059,CUST0244,3,11429,390,5
ORD07499,PROD0197,CUST1051,4,10702,118,2
ORD01465,PROD0481,CUST0442,1,9948,428,5
ORD01893,PROD0346,CUST0914,1,9344,276,5
ORD00242,PROD0294,CUST1960,4,11618,105,4
ORD01213,PROD0159,CUST2421,2,1148,239,1
ORD08392,PROD0105,CUST1706,4,642,485,4
ORD05298,PROD0290,CUST1839,1,9238,211,5
ORD02417,PROD0245,CUST1271,2,2094,181,1
ORD01988,PROD0140,CUST2191,2,6332,412,4
ORD04393,PROD0436,CUST1098,2,823,221,1
ORD08004,PROD0477,CUST1013,3,11972,260,4
ORD07890,PROD0253,CUST0057,3,11152,93,5
ORD02320,PROD0243,CUST0382,2,1626,117,4
ORD05657,PROD0051,CUST1927,1,7324,298,5
ORD05804,PROD0268,CUST0062,4,2519,467,2
ORD09342,PROD0054,CUST1220,1,1066,77,4
ORD06213,PROD0261,CUST1126,3,6845,244,4
ORD01707,PROD0188,CUST2378,3,4393,334,1
ORD07326,PROD0081,CUST0406,3,11692,279,4
ORD07018,PROD0076,CUST0071,1,2224,102,5
ORD08776,PROD0442,CUST1929,4,6599,56,5
ORD08218,PROD0369,CUST1074,1,3034,392,5
ORD04321,PROD0100,CUST0507,4,4745,70,3
ORD09918,PROD0151,CUST1689,3,533,248,5
ORD08075,PROD0107,CUST0461,3,10111,93,4
ORD02237,PROD0476,CUST1825,4,4503,73,4
ORD02406,PROD0381,CUST0590,3,11621,174,2
ORD05765,PROD0322,CUST0845,1,1647,433,3
ORD02120,PROD0380,CUST1313,4,4841,222,1
ORD04120,PROD0335,CUST1148,3,3847,252,3
ORD09048,PROD0181,CUST1000,1,2705,199,4
ORD02197,PROD0201,CUST1245,1,2759,55,5
ORD00155,PROD0042,CUST0418,3,10373,289,4
ORD04198,PROD0418,CUST1998,1,5475,438,4
ORD07927,PROD0305,CUST1315,2,899,136,1
ORD09319,PROD0265,CUST1872,3,10664,101,3
ORD09952,PROD0394,CUST0505,2,3403,451,2
ORD00409,PROD0377,CUST2456,4,5763,127,1
ORD01016,PROD0234,CUST1772,1,4737,479,5
ORD02534,PROD0199,CUST1121,4,8470,61,3
ORD08333,PROD0004,CUST1599,4,1332,241,4
ORD00662,PROD0081,CUST0411,4,5104,371,1
ORD06834,PROD0145,CUST1520,4,5115,139,2
ORD04226,PROD0070,CUST0659,3,6848,129,3
ORD06688,PROD0114,CUST0155,4,6265,419,1
ORD07645,PROD0475,CUST0710,3,4645,97,4
