order_item_id,order_id,product_id,seller_id,quantity
ITEM08583,ORD00686,PROD0260,SELL0293,3
ITEM08584,ORD04046,PROD0328,SELL0224,4
ITEM08585,ORD06885,PROD0364,SELL0152,4
ITEM08586,ORD00639,PROD0171,SELL0159,4
ITEM08587,ORD01595,PROD0407,SELL0297,4
ITEM08588,ORD01931,PROD0116,SELL0024,4
ITEM08589,ORD09769,PROD0185,SELL0247,1
ITEM08590,ORD07723,PROD0064,SELL0115,1
ITEM08591,ORD08239,PROD0015,SELL0080,4
ITEM08592,ORD08702,PROD0164,SELL0082,4
ITEM08593,ORD02186,PROD0371,SELL0137,3
ITEM08594,ORD00512,PROD0431,SELL0214,3
ITEM08595,ORD03140,PROD0449,SELL0190,1
ITEM08596,ORD08163,PROD0042,SELL0239,1
ITEM08597,ORD01981,PROD0284,SELL0261,2
ITEM08598,ORD02343,PROD0040,SELL0127,1
ITEM08599,ORD07271,PROD0075,SELL0119,4
ITEM08600,ORD01152,PROD0105,SELL0065,1
ITEM08601,ORD00349,PROD0024,SELL0054,3
ITEM08602,ORD09961,PROD0451,SELL0154,1
ITEM08603,ORD08552,PROD0327,SELL0243,3
ITEM08604,ORD05811,PROD0016,SELL0112,2
ITEM08605,ORD04165,PROD0212,SELL0228,1
ITEM08606,ORD06026,PROD0235,SELL0230,2
ITEM08607,ORD06440,PROD0344,SELL0137,1
ITEM08608,ORD04637,PROD0031,SELL0090,2
ITEM08609,ORD06355,PROD0310,SELL0179,4
ITEM08610,ORD02878,PROD0382,SELL0003,3
ITEM08611,ORD08352,PROD0429,SELL0146,4
ITEM08612,ORD01311,PROD0394,SELL0286,1
ITEM08613,ORD02434,PROD0270,SELL0262,2
ITEM08614,ORD03564,PROD0289,SELL0257,3
ITEM08615,ORD03168,PROD0244,SELL0241,2
ITEM08616,ORD01702,PROD0038,SELL0262,2
ITEM08617,ORD01148,PROD0285,SELL0176,1
ITEM08618,ORD07890,PROD0161,SELL0124,1
ITEM08619,ORD07846,PROD0085,SELL0010,3
ITEM08620,ORD08197,PROD0363,SELL0208,1
ITEM08621,ORD08977,PROD0077,SELL0028,3
ITEM08622,ORD01161,PROD0065,SELL0072,3
ITEM08623,ORD00664,PROD0494,SELL0213,2
ITEM08624,ORD02913,PROD0033,SELL0131,3
ITEM08625,ORD05986,PROD0339,SELL0215,4
ITEM08626,ORD03531,PROD0043,SELL0159,4
ITEM08627,ORD09090,PROD0436,SELL0250,1
ITEM08628,ORD04523,PROD0381,SELL0041,1
ITEM08629,ORD05954,PROD0062,SELL0215,4
ITEM08630,ORD09565,PROD0174,SELL0161,2
ITEM08631,ORD09993,PROD0070,SELL0044,1
ITEM08632,ORD01770,PROD0348,SELL0070,3
ITEM08633,ORD06440,PROD0129,SELL0268,1
ITEM08634,ORD07375,PROD0276,SELL0276,1
ITEM08635,ORD08184,PROD0028,SELL0238,4
ITEM08636,ORD03847,PROD0012,SELL0296,2
ITEM08637,ORD02728,PROD0476,SELL0091,2
ITEM08638,ORD08626,PROD0075,SELL0062,1
ITEM08639,ORD02263,PROD0061,SELL0180,2
ITEM08640,ORD03210,PROD0138,SELL0270,3
ITEM08641,ORD02001,PROD0235,SELL0056,2
ITEM08642,ORD02051,PROD0452,SELL0084,3
ITEM08643,ORD07335,PROD0047,SELL0225,4
ITEM08644,ORD09830,PROD0048,SELL0264,3
ITEM08645,ORD00700,PROD0205,SELL0157,1
ITEM08646,ORD09735,PROD0233,SELL0255,2
ITEM08647,ORD02138,PROD0013,SELL0112,4
ITEM08648,ORD00208,PROD0453,SELL0246,1
ITEM08649,ORD04764,PROD0297,SELL0268,4
ITEM08650,ORD00619,PROD0427,SELL0105,4
ITEM08651,ORD08674,PROD0368,SELL0136,3
ITEM08652,ORD06121,PROD0243,SELL0209,4
ITEM08653,ORD07109,PROD0347,SELL0110,1
ITEM08654,ORD04628,PROD0062,SELL0107,1
ITEM08655,ORD09992,PROD0483,SELL0089,2
ITEM08656,ORD03052,PROD0091,SELL0117,3
ITEM08657,ORD08065,PROD0399,SELL0274,1
ITEM08658,ORD00673,PROD0026,SELL0181,1
ITEM08659,ORD07011,PROD0225,SELL0059,3
ITEM08660,ORD06153,PROD0338,SELL0208,2
ITEM08661,ORD06302,PROD0273,SELL0168,4
ITEM08662,ORD08477,PROD0270,SELL0032,1
ITEM08663,ORD00580,PROD0297,SELL0252,2
ITEM08664,ORD04313,PROD0274,SELL0096,1
ITEM08665,ORD04541,PROD0185,SELL0006,3
ITEM08666,ORD08065,PROD0109,SELL0066,4
ITEM08667,ORD06495,PROD0102,SELL0031,3
ITEM08668,ORD06812,PROD0078,SELL0183,4
ITEM08669,ORD02422,PROD0067,SELL0105,4
ITEM08670,ORD00398,PROD0298,SELL0049,3
ITEM08671,ORD05093,PROD0082,SELL0275,3
ITEM08672,ORD05513,PROD0423,SELL0278,2
ITEM08673,ORD01530,PROD0490,SELL0220,1
ITEM08674,ORD04732,PROD0307,SELL0199,1
ITEM08675,ORD01777,PROD0097,SELL0105,1
ITEM08676,ORD08107,PROD0237,SELL0088,4
ITEM08677,ORD02256,PROD0305,SELL0076,4
ITEM08678,ORD05706,PROD0028,SELL0152,3
ITEM08679,ORD03812,PROD0408,SELL0076,2
ITEM08680,ORD04954,PROD0463,SELL0278,3
ITEM08681,ORD08386,PROD0471,SELL0032,2
ITEM08682,ORD05356,PROD0236,SELL0208,3
ITEM08683,ORD08400,PROD0300,SELL0099,4
ITEM08684,ORD02537,PROD0178,SELL0053,1
ITEM08685,ORD08780,PROD0307,SELL0216,4
ITEM08686,ORD04871,PROD0045,SELL0238,2
ITEM08687,ORD08951,PROD0357,SELL0281,3
ITEM08688,ORD06052,PROD0464,SELL0047,3
ITEM08689,ORD05362,PROD0118,SELL0144,3
ITEM08690,ORD03326,PROD0142,SELL0178,2
ITEM08691,ORD03398,PROD0424,SELL0269,3
ITEM08692,ORD02773,PROD0057,SELL0151,4
ITEM08693,ORD02038,PROD0040,SELL0041,1
ITEM08694,ORD06038,PROD0178,SELL0237,3
ITEM08695,ORD03027,PROD0088,SELL0127,3
ITEM08696,ORD01709,PROD0126,SELL0075,3
ITEM08697,ORD02646,PROD0212,SELL0085,2
ITEM08698,ORD06159,PROD0163,SELL0059,3
ITEM08699,ORD06757,PROD0166,SELL0142,3
ITEM08700,ORD06675,PROD0496,SELL0004,2
ITEM08701,ORD05724,PROD0207,SELL0196,1
ITEM08702,ORD08076,PROD0099,SELL0295,4
ITEM08703,ORD04274,PROD0033,SELL0246,4
ITEM08704,ORD05552,PROD0240,SELL0003,4
ITEM08705,ORD07359,PROD0494,SELL0136,1
ITEM08706,ORD02819,PROD0002,SELL0026,2
ITEM08707,ORD02129,PROD0189,SELL0263,4
ITEM08708,ORD06166,PROD0100,SELL0248,1
ITEM08709,ORD02896,PROD0041,SELL0211,4
ITEM08710,ORD00452,PROD0289,SELL0034,2
ITEM08711,ORD07135,PROD0214,SELL0237,1
ITEM08712,ORD07766,PROD0112,SELL0284,2
ITEM08713,ORD03522,PROD0106,SELL0242,4
ITEM08714,ORD01576,PROD0110,SELL0013,2
ITEM08715,ORD07904,PROD0037,SELL0182,1
ITEM08716,ORD03546,PROD0448,SELL0112,2
ITEM08717,ORD07075,PROD0300,SELL0021,1
ITEM08718,ORD08900,PROD0251,SELL0098,4
ITEM08719,ORD04024,PROD0255,SELL0193,2
ITEM08720,ORD07894,PROD0394,SELL0153,2
ITEM08721,ORD00778,PROD0277,SELL0205,1
ITEM08722,ORD00616,PROD0092,SELL0053,1
ITEM08723,ORD02487,PROD0350,SELL0154,1
ITEM08724,ORD06623,PROD0330,SELL0146,3
ITEM08725,ORD07472,PROD0317,SELL0210,2
ITEM08726,ORD04194,PROD0280,SELL0124,2
ITEM08727,ORD03226,PROD0325,SELL0042,4
ITEM08728,ORD04268,PROD0429,SELL0277,3
ITEM08729,ORD08270,PROD0241,SELL0135,1
ITEM08730,ORD06141,PROD0074,SELL0007,2
ITEM08731,ORD01579,PROD0154,SELL0238,3
ITEM08732,ORD05062,PROD0348,SELL0265,1
ITEM08733,ORD06216,PROD0044,SELL0242,3
ITEM08734,ORD08017,PROD0126,SELL0264,2
ITEM08735,ORD06468,PROD0402,SELL0218,3
ITEM08736,ORD07998,PROD0058,SELL0264,2
ITEM08737,ORD04663,PROD0144,SELL0272,3
ITEM08738,ORD06269,PROD0449,SELL0151,4
ITEM08739,ORD02532,PROD0182,SELL0188,2
ITEM08740,ORD06952,PROD0162,SELL0189,3
ITEM08741,ORD06404,PROD0003,SELL0175,2
ITEM08742,ORD03105,PROD0104,SELL0266,2
ITEM08743,ORD05243,PROD0056,SELL0215,1
ITEM08744,ORD03729,PROD0361,SELL0013,4
ITEM08745,ORD08888,PROD0491,SELL0116,1
ITEM08746,ORD02989,PROD0305,SELL0072,3
ITEM08747,ORD00568,PROD0123,SELL0131,1
ITEM08748,ORD03159,PROD0459,SELL0169,1
ITEM08749,ORD08188,PROD0382,SELL0024,4
ITEM08750,ORD07618,PROD0045,SELL0183,1
ITEM08751,ORD05230,PROD0081,SELL0187,4
ITEM08752,ORD02980,PROD0058,SELL0251,1
ITEM08753,ORD00244,PROD0259,SELL0241,1
ITEM08754,ORD03182,PROD0378,SELL0090,1
ITEM08755,ORD01540,PROD0432,SELL0057,1
ITEM08756,ORD08767,PROD0452,SELL0092,4
ITEM08757,ORD09926,PROD0279,SELL0156,1
ITEM08758,ORD06018,PROD0332,SELL0257,2
ITEM08759,ORD08062,PROD0120,SELL0144,3
ITEM08760,ORD09868,PROD0313,SELL0268,4
ITEM08761,ORD05811,PROD0363,SELL0281,2
ITEM08762,ORD00950,PROD0281,SELL0183,2
ITEM08763,ORD04394,PROD0390,SELL0163,3
ITEM08764,ORD00237,PROD0468,SELL0097,1
ITEM08765,ORD07069,PROD0407,SELL0122,1
ITEM08766,ORD07931,PROD0486,SELL0122,2
ITEM08767,ORD05673,PROD0305,SELL0277,3
ITEM08768,ORD07441,PROD0472,SELL0178,1
ITEM08769,ORD02168,PROD0446,SELL0091,3
ITEM08770,ORD03318,PROD0254,SELL0215,3
ITEM08771,ORD08558,PROD0074,SELL0282,2
ITEM08772,ORD04272,PROD0440,SELL0047,1
ITEM08773,ORD04474,PROD0440,SELL0068,1
ITEM08774,ORD07324,PROD0048,SELL0021,1
ITEM08775,ORD05677,PROD0215,SELL0114,2
ITEM08776,ORD09516,PROD0051,SELL0268,1
ITEM08777,ORD07745,PROD0179,SELL0255,4
ITEM08778,ORD04553,PROD0148,SELL0105,2
ITEM08779,ORD02395,PROD0440,SELL0296,2
ITEM08780,ORD03082,PROD0017,SELL0256,3
ITEM08781,ORD02662,PROD0457,SELL0098,2
ITEM08782,ORD09001,PROD0310,SELL0126,1
ITEM08783,ORD00643,PROD0160,SELL0294,1
ITEM08784,ORD06871,PROD0290,SELL0153,3
ITEM08785,ORD00608,PROD0209,SELL0104,4
ITEM08786,ORD02267,PROD0040,SELL0109,4
ITEM08787,ORD07050,PROD0391,SELL0061,3
ITEM08788,ORD09924,PROD0089,SELL0288,2
ITEM08789,ORD02968,PROD0139,SELL0222,2
ITEM08790,ORD08551,PROD0083,SELL0188,4
ITEM08791,ORD09829,PROD0226,SELL0049,4
ITEM08792,ORD09842,PROD0311,SELL0041,4
ITEM08793,ORD05212,PROD0189,SELL0150,1
ITEM08794,ORD03972,PROD0111,SELL0017,1
ITEM08795,ORD06047,PROD0347,SELL0035,1
ITEM08796,ORD03733,PROD0016,SELL0020,1
ITEM08797,ORD00660,PROD0474,SELL0171,1
ITEM08798,ORD01765,PROD0439,SELL0130,3
ITEM08799,ORD03610,PROD0154,SELL0071,3
ITEM08800,ORD09430,PROD0340,SELL0140,1
ITEM08801,ORD05527,PROD0378,SELL0199,1
ITEM08802,ORD03167,PROD0458,SELL0185,3
ITEM08803,ORD06297,PROD0193,SELL0101,1
ITEM08804,ORD07228,PROD0100,SELL0261,4
ITEM08805,ORD05511,PROD0223,SELL0161,4
ITEM08806,ORD01983,PROD0427,SELL0289,1
ITEM08807,ORD01527,PROD0401,SELL0089,3
ITEM08808,ORD09452,PROD0003,SELL0152,1
ITEM08809,ORD01177,PROD0074,SELL0246,2
ITEM08810,ORD05011,PROD0351,SELL0058,4
ITEM08811,ORD05787,PROD0016,SELL0078,4
ITEM08812,ORD03245,PROD0125,SELL0284,1
ITEM08813,ORD07282,PROD0135,SELL0179,3
ITEM08814,ORD08790,PROD0359,SELL0182,4
ITEM08815,ORD02959,PROD0489,SELL0240,3
ITEM08816,ORD07218,PROD0243,SELL0231,4
ITEM08817,ORD09062,PROD0390,SELL0101,2
ITEM08818,ORD01184,PROD0327,SELL0270,4
ITEM08819,ORD07420,PROD0455,SELL0105,2
ITEM08820,ORD07273,PROD0076,SELL0195,3
ITEM08821,ORD07077,PROD0351,SELL0270,2
ITEM08822,ORD07400,PROD0087,SELL0028,1
ITEM08823,ORD04734,PROD0162,SELL0034,4
ITEM08824,ORD06049,PROD0183,SELL0033,3
ITEM08825,ORD01136,PROD0241,SELL0278,2
ITEM08826,ORD07204,PROD0119,SELL0113,3
ITEM08827,ORD00875,PROD0096,SELL0059,3
ITEM08828,ORD02681,PROD0052,SELL0249,2
ITEM08829,ORD01434,PROD0316,SELL0268,2
ITEM08830,ORD03601,PROD0357,SELL0227,2
ITEM08831,ORD02490,PROD0132,SELL0068,2
ITEM08832,ORD03221,PROD0151,SELL0132,2
ITEM08833,ORD00934,PROD0465,SELL0225,1
ITEM08834,ORD02857,PROD0075,SELL0123,1
ITEM08835,ORD02575,PROD0400,SELL0174,2
ITEM08836,ORD00196,PROD0479,SELL0002,4
ITEM08837,ORD02497,PROD0116,SELL0076,3
ITEM08838,ORD08958,PROD0328,SELL0141,3
ITEM08839,ORD04223,PROD0143,SELL0031,3
ITEM08840,ORD01664,PROD0102,SELL0230,3
ITEM08841,ORD08913,PROD0276,SELL0230,1
ITEM08842,ORD05861,PROD0173,SELL0131,1
ITEM08843,ORD00745,PROD0184,SELL0240,2
ITEM08844,ORD05392,PROD0392,SELL0079,3
ITEM08845,ORD05020,PROD0316,SELL0118,1
ITEM08846,ORD09365,PROD0360,SELL0292,2
ITEM08847,ORD03263,PROD0101,SELL0072,1
ITEM08848,ORD05726,PROD0106,SELL0086,2
ITEM08849,ORD03537,PROD0125,SELL0078,1
ITEM08850,ORD01384,PROD0259,SELL0213,1
ITEM08851,ORD06146,PROD0088,SELL0203,3
ITEM08852,ORD05753,PROD0198,SELL0028,1
ITEM08853,ORD07500,PROD0267,SELL0226,2
ITEM08854,ORD01451,PROD0486,SELL0033,2
ITEM08855,ORD09080,PROD0497,SELL0155,4
ITEM08856,ORD01007,PROD0158,SELL0028,2
ITEM08857,ORD02746,PROD0250,SELL0135,2
ITEM08858,ORD00151,PROD0351,SELL0028,2
ITEM08859,ORD08412,PROD0341,SELL0084,3
ITEM08860,ORD06032,PROD0116,SELL0196,2
ITEM08861,ORD01305,PROD0178,SELL0237,2
ITEM08862,ORD07471,PROD0486,SELL0023,2
ITEM08863,ORD09108,PROD0366,SELL0275,3
ITEM08864,ORD07387,PROD0227,SELL0066,4
ITEM08865,ORD00064,PROD0394,SELL0105,2
ITEM08866,ORD03092,PROD0417,SELL0193,1
ITEM08867,ORD06930,PROD0100,SELL0177,1
ITEM08868,ORD06273,PROD0225,SELL0008,2
ITEM08869,ORD03615,PROD0384,SELL0052,4
ITEM08870,ORD05418,PROD0024,SELL0270,1
ITEM08871,ORD00269,PROD0165,SELL0126,3
ITEM08872,ORD02218,PROD0445,SELL0054,4
ITEM08873,ORD02909,PROD0066,SELL0296,4
ITEM08874,ORD05856,PROD0068,SELL0081,1
ITEM08875,ORD01799,PROD0488,SELL0294,4
ITEM08876,ORD05119,PROD0377,SELL0139,4
ITEM08877,ORD01370,PROD0100,SELL0117,3
ITEM08878,ORD01390,PROD0266,SELL0056,2
ITEM08879,ORD09826,PROD0051,SELL0193,4
ITEM08880,ORD00833,PROD0194,SELL0093,3
ITEM08881,ORD03505,PROD0214,SELL0037,2
ITEM08882,ORD08506,PROD0050,SELL0266,3
ITEM08883,ORD08422,PROD0232,SELL0270,4
ITEM08884,ORD08183,PROD0430,SELL0241,4
ITEM08885,ORD01207,PROD0039,SELL0016,1
ITEM08886,ORD09594,PROD0125,SELL0102,2
ITEM08887,ORD00174,PROD0485,SELL0232,4
ITEM08888,ORD02955,PROD0187,SELL0247,2
ITEM08889,ORD01417,PROD0198,SELL0190,4
ITEM08890,ORD02468,PROD0284,SELL0165,1
ITEM08891,ORD06652,PROD0314,SELL0036,3
ITEM08892,ORD08908,PROD0336,SELL0078,1
ITEM08893,ORD01505,PROD0009,SELL0006,2
ITEM08894,ORD07017,PROD0222,SELL0240,3
ITEM08895,ORD08790,PROD0021,SELL0278,2
ITEM08896,ORD07830,PROD0118,SELL0113,4
ITEM08897,ORD07464,PROD0305,SELL0231,2
ITEM08898,ORD01155,PROD0361,SELL0178,2
ITEM08899,ORD06651,PROD0167,SELL0242,3
ITEM08900,ORD08472,PROD0173,SELL0263,4
ITEM08901,ORD08538,PROD0174,SELL0277,4
ITEM08902,ORD03738,PROD0336,SELL0095,3
ITEM08903,ORD07801,PROD0152,SELL0159,2
ITEM08904,ORD03645,PROD0276,SELL0240,2
ITEM08905,ORD03109,PROD0129,SELL0053,3
ITEM08906,ORD02409,PROD0304,SELL0111,1
ITEM08907,ORD01311,PROD0294,SELL0216,4
ITEM08908,ORD03055,PROD0450,SELL0058,1
ITEM08909,ORD03903,PROD0251,SELL0187,4
ITEM08910,ORD04620,PROD0257,SELL0277,4
ITEM08911,ORD02867,PROD0018,SELL0194,4
ITEM08912,ORD09942,PROD0450,SELL0239,2
ITEM08913,ORD03271,PROD0288,SELL0145,2
ITEM08914,ORD08395,PROD0395,SELL0042,2
ITEM08915,ORD06507,PROD0491,SELL0187,3
ITEM08916,ORD09519,PROD0488,SELL0010,1
ITEM08917,ORD01220,PROD0380,SELL0015,2
ITEM08918,ORD08592,PROD0461,SELL0008,1
ITEM08919,ORD02941,PROD0049,SELL0289,2
ITEM08920,ORD04213,PROD0324,SELL0149,4
ITEM08921,ORD03423,PROD0103,SELL0031,2
ITEM08922,ORD09374,PROD0229,SELL0117,3
ITEM08923,ORD09608,PROD0295,SELL0079,4
ITEM08924,ORD04995,PROD0024,SELL0103,2
ITEM08925,ORD09941,PROD0082,SELL0038,2
ITEM08926,ORD02483,PROD0270,SELL0107,1
ITEM08927,ORD06722,PROD0358,SELL0273,3
ITEM08928,ORD00645,PROD0030,SELL0164,1
ITEM08929,ORD05353,PROD0198,SELL0105,2
ITEM08930,ORD05998,PROD0064,SELL0122,1
ITEM08931,ORD03823,PROD0312,SELL0157,2
ITEM08932,ORD00699,PROD0359,SELL0035,2
ITEM08933,ORD03084,PROD0335,SELL0026,2
ITEM08934,ORD05077,PROD0077,SELL0087,3
ITEM08935,ORD01551,PROD0284,SELL0084,3
ITEM08936,ORD03680,PROD0065,SELL0190,4
ITEM08937,ORD05559,PROD0008,SELL0295,3
ITEM08938,ORD08998,PROD0151,SELL0210,3
ITEM08939,ORD05897,PROD0185,SELL0216,1
ITEM08940,ORD03508,PROD0462,SELL0100,4
ITEM08941,ORD05752,PROD0144,SELL0163,2
ITEM08942,ORD02041,PROD0327,SELL0175,4
ITEM08943,ORD05030,PROD0126,SELL0154,4
ITEM08944,ORD09692,PROD0246,SELL0190,4
ITEM08945,ORD04821,PROD0326,SELL0126,2
ITEM08946,ORD07778,PROD0105,SELL0101,2
ITEM08947,ORD09567,PROD0316,SELL0195,1
ITEM08948,ORD04552,PROD0440,SELL0124,2
ITEM08949,ORD00989,PROD0332,SELL0217,1
ITEM08950,ORD01483,PROD0079,SELL0062,4
ITEM08951,ORD00149,PROD0139,SELL0110,4
ITEM08952,ORD09405,PROD0216,SELL0180,1
ITEM08953,ORD09150,PROD0145,SELL0103,2
ITEM08954,ORD07572,PROD0480,SELL0068,3
ITEM08955,ORD01760,PROD0333,SELL0232,3
ITEM08956,ORD09636,PROD0023,SELL0226,2
ITEM08957,ORD07935,PROD0211,SELL0279,1
ITEM08958,ORD07877,PROD0352,SELL0058,4
ITEM08959,ORD04705,PROD0075,SELL0028,4
ITEM08960,ORD04140,PROD0116,SELL0240,3
ITEM08961,ORD01192,PROD0344,SELL0236,4
ITEM08962,ORD08042,PROD0261,SELL0157,2
ITEM08963,ORD05992,PROD0061,SELL0023,1
ITEM08964,ORD07091,PROD0174,SELL0258,4
ITEM08965,ORD09162,PROD0228,SELL0040,1
ITEM08966,ORD09360,PROD0202,SELL0245,3
ITEM08967,ORD08060,PROD0440,SELL0233,3
ITEM08968,ORD03551,PROD0453,SELL0041,4
ITEM08969,ORD02420,PROD0340,SELL0240,4
ITEM08970,ORD00700,PROD0221,SELL0195,3
ITEM08971,ORD05752,PROD0044,SELL0173,3
ITEM08972,ORD00978,PROD0127,SELL0078,2
ITEM08973,ORD07123,PROD0077,SELL0150,4
ITEM08974,ORD05449,PROD0124,SELL0209,4
ITEM08975,ORD06651,PROD0287,SELL0005,2
ITEM08976,ORD09121,PROD0482,SELL0158,4
ITEM08977,ORD01652,PROD0355,SELL0148,3
ITEM08978,ORD05193,PROD0140,SELL0191,1
ITEM08979,ORD01840,PROD0414,SELL0250,3
ITEM08980,ORD05212,PROD0400,SELL0298,3
ITEM08981,ORD08444,PROD0111,SELL0294,2
ITEM08982,ORD01530,PROD0497,SELL0179,4
ITEM08983,ORD00262,PROD0304,SELL0185,4
ITEM08984,ORD05023,PROD0196,SELL0071,3
ITEM08985,ORD06602,PROD0225,SELL0095,2
ITEM08986,ORD00056,PROD0260,SELL0168,3
ITEM08987,ORD04519,PROD0331,SELL0151,2
ITEM08988,ORD06744,PROD0397,SELL0154,3
ITEM08989,ORD09555,PROD0116,SELL0245,3
ITEM08990,ORD07935,PROD0297,SELL0007,4
ITEM08991,ORD07040,PROD0277,SELL0281,2
ITEM08992,ORD08414,PROD0388,SELL0139,1
ITEM08993,ORD07029,PROD0298,SELL0249,1
ITEM08994,ORD05993,PROD0225,SELL0204,2
ITEM08995,ORD09193,PROD0303,SELL0155,1
ITEM08996,ORD06522,PROD0388,SELL0128,2
ITEM08997,ORD05515,PROD0373,SELL0046,4
ITEM08998,ORD02314,PROD0366,SELL0208,3
ITEM08999,ORD07673,PROD0413,SELL0251,1
ITEM09000,ORD09411,PROD0471,SELL0106,4
ITEM09001,ORD07464,PROD0196,SELL0214,1
ITEM09002,ORD07491,PROD0234,SELL0090,1
ITEM09003,ORD00389,PROD0086,SELL0117,1
ITEM09004,ORD03866,PROD0310,SELL0024,2
ITEM09005,ORD00816,PROD0012,SELL0047,3
ITEM09006,ORD05183,PROD0017,SELL0040,4
ITEM09007,ORD02219,PROD0145,SELL0153,3
ITEM09008,ORD00002,PROD0409,SELL0014,1
ITEM09009,ORD03736,PROD0240,SELL0066,2
ITEM09010,ORD04969,PROD0235,SELL0083,3
ITEM09011,ORD02463,PROD0417,SELL0156,2
ITEM09012,ORD00874,PROD0181,SELL0205,4
ITEM09013,ORD00324,PROD0164,SELL0276,1
ITEM09014,ORD09200,PROD0073,SELL0104,1
ITEM09015,ORD00476,PROD0205,SELL0239,2
ITEM09016,ORD08235,PROD0147,SELL0202,2
ITEM09017,ORD09493,PROD0462,SELL0170,3
ITEM09018,ORD05596,PROD0196,SELL0130,2
ITEM09019,ORD02376,PROD0201,SELL0001,1
ITEM09020,ORD07330,PROD0414,SELL0190,4
ITEM09021,ORD00061,PROD0494,SELL0060,1
ITEM09022,ORD09379,PROD0003,SELL0259,1
ITEM09023,ORD04591,PROD0497,SELL0235,3
ITEM09024,ORD09514,PROD0393,SELL0023,3
ITEM09025,ORD01429,PROD0191,SELL0267,3
ITEM09026,ORD08472,PROD0465,SELL0268,2
ITEM09027,ORD06111,PROD0260,SELL0036,2
ITEM09028,ORD00939,PROD0387,SELL0096,4
ITEM09029,ORD02683,PROD0168,SELL0260,1
ITEM09030,ORD01192,PROD0142,SELL0055,4
ITEM09031,ORD08428,PROD0290,SELL0175,1
ITEM09032,ORD06608,PROD0180,SELL0227,2
ITEM09033,ORD01766,PROD0118,SELL0089,3
ITEM09034,ORD01450,PROD0169,SELL0192,2
ITEM09035,ORD09245,PROD0239,SELL0136,2
ITEM09036,ORD08526,PROD0201,SELL0211,4
ITEM09037,ORD07671,PROD0060,SELL0023,2
ITEM09038,ORD03177,PROD0500,SELL0097,4
ITEM09039,ORD09183,PROD0077,SELL0283,4
ITEM09040,ORD08690,PROD0375,SELL0032,4
ITEM09041,ORD00409,PROD0255,SELL0299,3
ITEM09042,ORD08050,PROD0081,SELL0028,3
ITEM09043,ORD02177,PROD0304,SELL0046,4
ITEM09044,ORD07598,PROD0181,SELL0018,4
ITEM09045,ORD03770,PROD0424,SELL0074,4
ITEM09046,ORD07489,PROD0367,SELL0204,3
ITEM09047,ORD03083,PROD0064,SELL0056,2
ITEM09048,ORD04703,PROD0324,SELL0024,4
ITEM09049,ORD00096,PROD0335,SELL0129,2
ITEM09050,ORD06537,PROD0213,SELL0272,3
ITEM09051,ORD08088,PROD0010,SELL0146,1
ITEM09052,ORD01728,PROD0265,SELL0189,2
ITEM09053,ORD05349,PROD0217,SELL0129,2
ITEM09054,ORD03742,PROD0038,SELL0202,3
ITEM09055,ORD02897,PROD0353,SELL0063,4
ITEM09056,ORD03976,PROD0394,SELL0157,4
ITEM09057,ORD01294,PROD0388,SELL0005,4
ITEM09058,ORD05234,PROD0352,SELL0290,4
ITEM09059,ORD00396,PROD0229,SELL0275,4
ITEM09060,ORD03880,PROD0278,SELL0044,2
ITEM09061,ORD04641,PROD0019,SELL0165,4
ITEM09062,ORD09593,PROD0485,SELL0079,4
ITEM09063,ORD09031,PROD0072,SELL0138,2
ITEM09064,ORD07741,PROD0404,SELL0172,1
ITEM09065,ORD06516,PROD0027,SELL0202,1
ITEM09066,ORD04692,PROD0024,SELL0109,3
ITEM09067,ORD01342,PROD0301,SELL0180,4
ITEM09068,ORD03635,PROD0020,SELL0001,4
ITEM09069,ORD04794,PROD0211,SELL0187,2
ITEM09070,ORD04567,PROD0267,SELL0119,3
ITEM09071,ORD08867,PROD0099,SELL0044,1
ITEM09072,ORD05071,PROD0190,SELL0009,4
ITEM09073,ORD05075,PROD0162,SELL0120,2
ITEM09074,ORD04908,PROD0361,SELL0168,4
ITEM09075,ORD09638,PROD0078,SELL0142,1
ITEM09076,ORD01685,PROD0116,SELL0265,3
ITEM09077,ORD09831,PROD0427,SELL0287,4
ITEM09078,ORD04305,PROD0216,SELL0271,3
ITEM09079,ORD08535,PROD0452,SELL0007,3
ITEM09080,ORD02246,PROD0477,SELL0079,2
ITEM09081,ORD04937,PROD0264,SELL0247,3
ITEM09082,ORD03106,PROD0073,SELL0115,4
ITEM09083,ORD02707,PROD0483,SELL0260,2
ITEM09084,ORD05134,PROD0306,SELL0170,3
ITEM09085,ORD01377,PROD0050,SELL0142,1
ITEM09086,ORD06164,PROD0268,SELL0140,1
ITEM09087,ORD00227,PROD0390,SELL0003,4
ITEM09088,ORD07765,PROD0306,SELL0146,4
ITEM09089,ORD01568,PROD0294,SELL0037,2
ITEM09090,ORD00576,PROD0424,SELL0056,1
ITEM09091,ORD01768,PROD0436,SELL0223,2
ITEM09092,ORD08556,PROD0096,SELL0025,3
ITEM09093,ORD06083,PROD0379,SELL0201,3
ITEM09094,ORD01899,PROD0448,SELL0299,1
ITEM09095,ORD03794,PROD0298,SELL0234,1
ITEM09096,ORD07841,PROD0382,SELL0020,3
ITEM09097,ORD02314,PROD0089,SELL0049,1
ITEM09098,ORD05385,PROD0212,SELL0035,2
ITEM09099,ORD01645,PROD0306,SELL0289,4
